TransactionID,TransactionDT,TransactionAmt,ProductCD,addr1,addr2,customer_id,ts,channel,risk_score
3260162,6270121,57.89,W,325.0,87.0,C08623,2016-09-12 13:42:01,in_person,0.03
3260182,6270763,57.91,W,325.0,87.0,C08623,2016-09-12 13:52:43,in_person,0.12
3260538,6279480,57.95,W,264.0,87.0,C09933,2016-09-12 16:18:00,in_person,0.2
3260571,6280016,225.96,W,264.0,87.0,C09933,2016-09-12 16:26:56,in_person,0.18
3260591,6280302,107.97,W,264.0,87.0,C09933,2016-09-12 16:31:42,in_person,0.07
3260601,6280441,80.09,W,264.0,87.0,C09933,2016-09-12 16:34:01,in_person,0.23
3260604,6280512,59.03,W,264.0,87.0,C09933,2016-09-12 16:35:12,in_person,0.13
3260751,6283204,111.92,W,264.0,87.0,C09933,2016-09-12 17:20:04,in_person,0.26
3260797,6284256,518.98,W,315.0,87.0,C08623,2016-09-12 17:37:36,in_person,0.01
3261016,6288258,1043.91,W,264.0,87.0,C09933,2016-09-12 18:44:18,in_person,0.1
3261184,6291394,75.02,R,264.0,87.0,C09933,2016-09-12 19:36:34,online,0.06
3261300,6293593,43.94,W,444.0,87.0,C09933,2016-09-12 20:13:13,in_person,0.07
3261373,6294962,47.9,W,264.0,87.0,C09933,2016-09-12 20:36:02,in_person,0.04
3261511,6296890,477.9,W,204.0,87.0,C08623,2016-09-12 21:08:10,in_person,0.09
3261518,6297000,107.97,W,315.0,87.0,C07297,2016-09-12 21:10:00,in_person,0.13
3262032,6305580,116.98,W,264.0,87.0,C09933,2016-09-12 23:33:00,in_person,0.02
3262188,6308076,117.03,W,264.0,87.0,C12382,2016-09-13 00:14:36,in_person,0.02
3262195,6308203,244.92,W,204.0,87.0,C12382,2016-09-13 00:16:43,in_person,0.03
3262222,6308642,117.0,W,264.0,87.0,C12382,2016-09-13 00:24:02,in_person,0.1
3262275,6309579,108.86,W,264.0,87.0,C09933,2016-09-13 00:39:39,in_person,0.35
3262300,6309960,57.92,W,264.0,87.0,C09933,2016-09-13 00:46:00,in_person,0.01
3262369,6311308,47.91,W,264.0,87.0,C09933,2016-09-13 01:08:28,in_person,0.14
3262432,6312301,26.03,W,264.0,87.0,C09933,2016-09-13 01:25:01,in_person,0.05
3262502,6313953,117.02,W,264.0,87.0,C07297,2016-09-13 01:52:33,in_person,0.3
3262527,6314708,117.0,W,264.0,87.0,C07297,2016-09-13 02:05:08,in_person,0.27
3262625,6317011,58.91,W,264.0,87.0,C09933,2016-09-13 02:43:31,in_person,0.07
3263031,6348588,43.02,W,315.0,87.0,C12382,2016-09-13 11:29:48,in_person,0.07
3263263,6359303,35.9,W,264.0,87.0,C09933,2016-09-13 14:28:23,in_person,0.04
3263413,6363001,117.09,W,204.0,87.0,C08623,2016-09-13 15:30:01,in_person,0.02
3263554,6365901,126.06,W,143.0,87.0,C08623,2016-09-13 16:18:21,in_person,0.22
3263571,6366186,14.92,W,191.0,87.0,C09933,2016-09-13 16:23:06,in_person,0.1
3263904,6372550,210.86,W,264.0,87.0,C09933,2016-09-13 18:09:10,in_person,0.04
3263983,6373976,159.88,W,204.0,87.0,C08623,2016-09-13 18:32:56,in_person,0.09
3264015,6374779,83.03,W,272.0,87.0,C12382,2016-09-13 18:46:19,in_person,0.05
3264027,6374982,39.42,W,272.0,87.0,C12382,2016-09-13 18:49:42,in_person,0.2
3264054,6375619,140.95,W,264.0,87.0,C09933,2016-09-13 19:00:19,in_person,0.02
3264155,6377322,58.97,W,444.0,87.0,C12382,2016-09-13 19:28:42,in_person,0.01
3264322,6380082,31.84,C,,,C08106,2016-09-13 20:14:42,online,0.07
3264513,6383680,140.94,W,264.0,87.0,C09933,2016-09-13 21:14:40,in_person,0.33
3264726,6387592,48.96,W,264.0,87.0,C09933,2016-09-13 22:19:52,in_person,0.1
3264773,6388223,130.53,W,264.0,87.0,C09933,2016-09-13 22:30:23,in_person,0.05
3264819,6389056,108.01,W,264.0,87.0,C09933,2016-09-13 22:44:16,in_person,0.08
3264883,6390101,41.57,C,,,C11891,2016-09-13 23:01:41,online,0.17
3264917,6390684,29.33,C,,,C08106,2016-09-13 23:11:24,online,0.31
3264942,6391068,87.97,W,264.0,87.0,C09933,2016-09-13 23:17:48,in_person,0.13
3265108,6393685,29.32,C,,,C08106,2016-09-14 00:01:25,online,0.01
3265139,6394155,29.18,C,,,C08106,2016-09-14 00:09:15,online,0.12
3265183,6394881,100.02,H,299.0,87.0,C09933,2016-09-14 00:21:21,online,0.78
3265203,6395196,29.28,C,,,C08106,2016-09-14 00:26:36,online,0.12
3265222,6395459,29.3,C,,,C08106,2016-09-14 00:30:59,online,0.01
3265296,6397051,23.04,W,315.0,87.0,C07297,2016-09-14 00:57:31,in_person,0.06
3265550,6402161,28.93,W,264.0,87.0,C09933,2016-09-14 02:22:41,in_person,0.33
3265587,6402902,30.88,W,264.0,87.0,C09933,2016-09-14 02:35:02,in_person,0.13
3265635,6403857,107.86,W,387.0,87.0,C07297,2016-09-14 02:50:57,in_person,0.2
3265678,6405119,107.86,W,387.0,87.0,C07297,2016-09-14 03:11:59,in_person,0.09
3265909,6417152,128.96,W,330.0,87.0,C02923,2016-09-14 06:32:32,in_person,0.04
3266306,6447714,117.04,W,204.0,87.0,C12382,2016-09-14 15:01:54,in_person,0.03
3266539,6452621,77.92,W,264.0,87.0,C09933,2016-09-14 16:23:41,in_person,0.02
3266551,6452848,28.88,W,143.0,87.0,C07297,2016-09-14 16:27:28,in_person,0.02
3266758,6456962,31.06,W,204.0,87.0,C08623,2016-09-14 17:36:02,in_person,0.05
3266807,6457765,8.25,C,,,C08106,2016-09-14 17:49:25,online,0.03
3266815,6457962,225.94,W,204.0,87.0,C08623,2016-09-14 17:52:42,in_person,0.37
3267011,6461603,116.93,W,205.0,87.0,C07297,2016-09-14 18:53:23,in_person,0.07
3267336,6467003,26.99,W,264.0,87.0,C09933,2016-09-14 20:23:23,in_person,0.16
3267459,6469140,116.95,W,205.0,87.0,C07297,2016-09-14 20:59:00,in_person,0.1
3267644,6472416,8.21,C,,,C08106,2016-09-14 21:53:36,online,0.11
3267659,6472574,444.91,W,264.0,87.0,C09933,2016-09-14 21:56:14,in_person,0.13
3267708,6473406,8.16,C,,,C08106,2016-09-14 22:10:06,online,0.04
3267782,6474488,445.07,W,264.0,87.0,C09933,2016-09-14 22:28:08,in_person,0.01
3267875,6476064,8.23,C,,,C08106,2016-09-14 22:54:24,online,0.08
3267919,6476629,8.15,C,,,C08106,2016-09-14 23:03:49,online,0.04
3268016,6478192,305.07,W,264.0,87.0,C09933,2016-09-14 23:29:52,in_person,0.19
3268110,6479734,117.07,W,264.0,87.0,C07297,2016-09-14 23:55:34,in_person,0.15
3268169,6480781,56.42,W,264.0,87.0,C09933,2016-09-15 00:13:01,in_person,0.07
3268251,6482144,23.14,C,,,C08106,2016-09-15 00:35:44,online,0.03
3268296,6482860,56.45,W,126.0,87.0,C08623,2016-09-15 00:47:40,in_person,0.15
3268385,6484557,107.91,W,384.0,87.0,C08623,2016-09-15 01:15:57,in_person,0.08
3268439,6485700,99.89,W,264.0,87.0,C09933,2016-09-15 01:35:00,in_person,0.11
3268678,6490437,68.94,W,264.0,87.0,C09933,2016-09-15 02:53:57,in_person,0.08
3268704,6491489,130.51,W,330.0,87.0,C02923,2016-09-15 03:11:29,in_person,0.09
3268790,6494041,130.55,W,330.0,87.0,C02923,2016-09-15 03:54:01,in_person,0.09
3268962,6502528,107.96,W,264.0,87.0,C09933,2016-09-15 06:15:28,in_person,0.14
3268999,6506414,59.03,W,485.0,87.0,C08623,2016-09-15 07:20:14,in_person,0.07
3269079,6524207,57.86,W,264.0,87.0,C09933,2016-09-15 12:16:47,in_person,0.02
3269187,6529910,206.07,W,126.0,87.0,C08623,2016-09-15 13:51:50,in_person,0.06
3269208,6530666,225.91,W,264.0,87.0,C09933,2016-09-15 14:04:26,in_person,0.08
3269383,6534772,108.56,W,191.0,87.0,C08623,2016-09-15 15:12:52,in_person,0.03
3269484,6536877,95.02,W,337.0,87.0,C12382,2016-09-15 15:47:57,in_person,0.31
3270256,6550381,213.02,W,330.0,87.0,C02923,2016-09-15 19:33:01,in_person,0.07
3270291,6551021,29.96,H,264.0,87.0,C09933,2016-09-15 19:43:41,online,0.17
3270355,6552209,87.86,W,264.0,87.0,C09933,2016-09-15 20:03:29,in_person,0.11
3270748,6559311,77.9,W,264.0,87.0,C09933,2016-09-15 22:01:51,in_person,0.09
3270771,6559690,107.91,W,264.0,87.0,C09933,2016-09-15 22:08:10,in_person,0.06
3270841,6561005,47.99,W,191.0,87.0,C07297,2016-09-15 22:30:05,in_person,0.14
3271059,6565108,59.01,W,191.0,87.0,C08623,2016-09-15 23:38:28,in_person,0.16
3271166,6567173,117.07,W,498.0,87.0,C08623,2016-09-16 00:12:53,in_person,0.35
3271200,6568064,513.54,W,299.0,87.0,C08623,2016-09-16 00:27:44,in_person,0.19
3271303,6570411,48.91,W,264.0,87.0,C09933,2016-09-16 01:06:51,in_person,0.19
3271314,6570488,49.09,W,205.0,87.0,C12382,2016-09-16 01:08:08,in_person,0.17
3271344,6570948,67.97,W,264.0,87.0,C09933,2016-09-16 01:15:48,in_person,0.2
3271367,6571331,171.06,W,264.0,87.0,C09933,2016-09-16 01:22:11,in_person,0.16
3271405,6571923,171.04,W,264.0,87.0,C09933,2016-09-16 01:32:03,in_person,0.05
3271424,6572376,160.04,W,264.0,87.0,C09933,2016-09-16 01:39:36,in_person,0.01
3271481,6573538,68.88,W,264.0,87.0,C09933,2016-09-16 01:58:58,in_person,0.3
3271652,6577893,154.96,W,264.0,87.0,C09933,2016-09-16 03:11:33,in_person,0.27
3271698,6578857,39.05,W,264.0,87.0,C09933,2016-09-16 03:27:37,in_person,0.2
3271713,6579171,49.04,W,264.0,87.0,C09933,2016-09-16 03:32:51,in_person,0.03
3271815,6583076,58.98,W,205.0,87.0,C07297,2016-09-16 04:37:56,in_person,0.12
3272010,6606030,322.98,W,485.0,87.0,C07297,2016-09-16 11:00:30,in_person,0.08
3272014,6606476,323.07,W,485.0,87.0,C07297,2016-09-16 11:07:56,in_person,0.02
3272124,6614312,171.03,W,204.0,87.0,C12382,2016-09-16 13:18:32,in_person,0.05
3272424,6622366,114.86,W,264.0,87.0,C09933,2016-09-16 15:32:46,in_person,0.03
3272451,6622903,114.94,W,264.0,87.0,C09933,2016-09-16 15:41:43,in_person,0.12
3272460,6623127,64.98,W,264.0,87.0,C09933,2016-09-16 15:45:27,in_person,0.02
3272466,6623216,165.02,W,264.0,87.0,C09933,2016-09-16 15:46:56,in_person,0.06
3272926,6631680,55.0,C,,,C11891,2016-09-16 18:08:00,online,0.05
3272967,6632450,77.05,W,123.0,87.0,C12382,2016-09-16 18:20:50,in_person,0.14
3273128,6635120,57.02,W,512.0,87.0,C09933,2016-09-16 19:05:20,in_person,0.12
3273504,6641388,92.05,W,441.0,87.0,C08623,2016-09-16 20:49:48,in_person,0.21
3273611,6643596,57.87,W,264.0,87.0,C09933,2016-09-16 21:26:36,in_person,0.01
3273697,6645101,334.99,W,264.0,87.0,C09933,2016-09-16 21:51:41,in_person,0.1
3273763,6645898,56.11,C,,,C11891,2016-09-16 22:04:58,online,0.01
3274366,6656564,47.93,W,264.0,87.0,C09933,2016-09-17 01:02:44,in_person,0.2
3274507,6659579,160.51,W,264.0,87.0,C09933,2016-09-17 01:52:59,in_person,0.18
3274589,6661195,100.0,W,204.0,87.0,C08623,2016-09-17 02:19:55,in_person,0.08
3274758,6666111,26.01,W,225.0,87.0,C12382,2016-09-17 03:41:51,in_person,0.07
3274781,6667006,47.95,W,264.0,87.0,C09933,2016-09-17 03:56:46,in_person,0.18
3274799,6667638,58.98,W,264.0,87.0,C09933,2016-09-17 04:07:18,in_person,0.04
3274830,6669014,74.02,W,264.0,87.0,C09933,2016-09-17 04:30:14,in_person,0.25
3275397,6709585,57.91,W,264.0,87.0,C09933,2016-09-17 15:46:25,in_person,0.01
3275416,6709906,59.03,W,272.0,87.0,C09933,2016-09-17 15:51:46,in_person,0.04
3275452,6710737,207.5,W,158.0,87.0,C08623,2016-09-17 16:05:37,in_person,0.14
3275533,6712205,311.88,W,264.0,87.0,C09933,2016-09-17 16:30:05,in_person,0.18
3275814,6717392,58.94,W,264.0,87.0,C09933,2016-09-17 17:56:32,in_person,0.46
3275900,6718960,59.07,W,444.0,87.0,C12382,2016-09-17 18:22:40,in_person,0.04
3276102,6722400,59.03,W,444.0,87.0,C12382,2016-09-17 19:20:00,in_person,0.05
3276238,6724544,38.65,C,,,C08106,2016-09-17 19:55:44,online,0.31
3276444,6728026,12.89,C,,,C08106,2016-09-17 20:53:46,online,0.06
3276473,6728486,10.65,C,,,C08106,2016-09-17 21:01:26,online,0.01
3276506,6729096,444.92,W,325.0,87.0,C08623,2016-09-17 21:11:36,in_person,0.02
3276584,6730466,57.87,W,264.0,87.0,C09933,2016-09-17 21:34:26,in_person,0.06
3276590,6730585,1760.94,W,264.0,87.0,C09933,2016-09-17 21:36:25,in_person,0.2
3276745,6733218,29.96,W,231.0,87.0,C08623,2016-09-17 22:20:18,in_person,0.05
3276793,6733985,107.97,W,299.0,87.0,C12382,2016-09-17 22:33:05,in_person,0.01
3276892,6735774,160.43,W,264.0,87.0,C09933,2016-09-17 23:02:54,in_person,0.24
3276903,6735979,54.58,W,308.0,87.0,C12382,2016-09-17 23:06:19,in_person,0.06
3277413,6746589,59.04,W,264.0,87.0,C09933,2016-09-18 02:03:09,in_person,0.03
3277423,6746765,95.0,W,264.0,87.0,C09933,2016-09-18 02:06:05,in_person,0.1
3277719,6755392,9.18,C,,,C08106,2016-09-18 04:29:52,online,0.01
3277847,6762104,444.98,W,264.0,87.0,C09933,2016-09-18 06:21:44,in_person,0.3
3277850,6762442,441.06,W,264.0,87.0,C09933,2016-09-18 06:27:22,in_person,0.17
3277963,6784099,76.99,W,264.0,87.0,C09933,2016-09-18 12:28:19,in_person,0.03
3278137,6790715,57.88,W,177.0,87.0,C12382,2016-09-18 14:18:35,in_person,0.14
3278461,6798098,57.87,W,264.0,87.0,C09933,2016-09-18 16:21:38,in_person,0.07
3278564,6799791,49.03,W,184.0,87.0,C08623,2016-09-18 16:49:51,in_person,0.19
3278586,6800106,388.97,W,181.0,87.0,C08623,2016-09-18 16:55:06,in_person,0.17
3278676,6802018,117.05,W,264.0,87.0,C09933,2016-09-18 17:26:58,in_person,0.03
3278732,6802989,335.03,W,472.0,87.0,C08623,2016-09-18 17:43:09,in_person,0.17
3278737,6803076,335.0,W,472.0,87.0,C08623,2016-09-18 17:44:36,in_person,0.07
3278803,6804155,335.08,W,384.0,87.0,C08623,2016-09-18 18:02:35,in_person,0.04
3279313,6812816,59.02,W,204.0,87.0,C09933,2016-09-18 20:26:56,in_person,0.5
3279321,6812929,34.08,W,337.0,87.0,C08623,2016-09-18 20:28:49,in_person,0.26
3279484,6815398,8.2,C,,,C08106,2016-09-18 21:09:58,online,0.1
3279489,6815479,8.24,C,,,C08106,2016-09-18 21:11:19,online,0.14
3279543,6816271,8.13,C,,,C08106,2016-09-18 21:24:31,online,0.22
3279552,6816453,158.08,W,264.0,87.0,C09933,2016-09-18 21:27:33,in_person,0.29
3279561,6816557,170.92,W,264.0,87.0,C09933,2016-09-18 21:29:17,in_person,0.03
3279591,6817069,29.07,W,264.0,87.0,C09933,2016-09-18 21:37:49,in_person,0.04
3279686,6818714,132.72,C,,,C08106,2016-09-18 22:05:14,online,0.16
3279962,6823884,225.99,W,264.0,87.0,C09933,2016-09-18 23:31:24,in_person,0.03
3280095,6826922,25.86,W,264.0,87.0,C09933,2016-09-19 00:22:02,in_person,0.05
3280308,6830659,116.95,W,264.0,87.0,C09933,2016-09-19 01:24:19,in_person,0.08
3280412,6832563,49.06,W,264.0,87.0,C08623,2016-09-19 01:56:03,in_person,0.07
3280551,6835852,213.01,W,264.0,87.0,C09933,2016-09-19 02:50:52,in_person,0.01
3280652,6839175,8.68,C,,,C08106,2016-09-19 03:46:15,online,0.11
3280670,6839746,93.01,W,158.0,87.0,C08623,2016-09-19 03:55:46,in_person,0.36
3280934,6868362,48.01,W,181.0,87.0,C12382,2016-09-19 11:52:42,in_person,0.14
3281025,6874127,107.86,W,181.0,87.0,C08623,2016-09-19 13:28:47,in_person,0.01
3281217,6880070,36.02,W,264.0,87.0,C09933,2016-09-19 15:07:50,in_person,0.01
3281367,6883013,32.03,W,264.0,87.0,C09933,2016-09-19 15:56:53,in_person,0.1
3281598,6887797,43.87,W,315.0,87.0,C07297,2016-09-19 17:16:37,in_person,0.32
3281918,6893218,99.97,R,225.0,87.0,C08623,2016-09-19 18:46:58,online,0.89
3282280,6899759,108.03,W,264.0,87.0,C09933,2016-09-19 20:35:59,in_person,0.07
3282327,6900741,594.97,W,264.0,87.0,C09933,2016-09-19 20:52:21,in_person,0.32
3282387,6901834,91.97,W,485.0,87.0,C08623,2016-09-19 21:10:34,in_person,0.44
3282490,6903627,33.93,W,126.0,87.0,C08623,2016-09-19 21:40:27,in_person,0.22
3283068,6913958,53.89,W,264.0,87.0,C09933,2016-09-20 00:32:38,in_person,0.01
3283146,6915299,58.97,W,204.0,87.0,C08623,2016-09-20 00:54:59,in_person,0.02
3283550,6925613,9.15,C,,,C08106,2016-09-20 03:46:53,online,0.16
3283555,6925739,107.86,W,264.0,87.0,C09933,2016-09-20 03:48:59,in_person,0.15
3283573,6926466,59.01,W,122.0,87.0,C08623,2016-09-20 04:01:06,in_person,0.12
3283776,6947206,209.9,W,485.0,87.0,C12382,2016-09-20 09:46:46,in_person,0.1
3283964,6963055,47.92,W,264.0,87.0,C09933,2016-09-20 14:10:55,in_person,0.1
3284032,6964678,58.91,W,310.0,87.0,C12382,2016-09-20 14:37:58,in_person,0.45
3284258,6969714,35.89,W,204.0,87.0,C12382,2016-09-20 16:01:54,in_person,0.12
3284512,6974613,447.59,W,220.0,87.0,C08623,2016-09-20 17:23:33,in_person,0.16
3284606,6976441,58.95,W,264.0,87.0,C09933,2016-09-20 17:54:01,in_person,0.06
3284741,6979047,58.97,W,204.0,87.0,C09933,2016-09-20 18:37:27,in_person,0.86
3284768,6979521,36.88,W,264.0,87.0,C09933,2016-09-20 18:45:21,in_person,0.22
3284783,6979700,39.07,W,325.0,87.0,C09933,2016-09-20 18:48:20,in_person,0.09
3284846,6980955,59.01,W,264.0,87.0,C09933,2016-09-20 19:09:15,in_person,0.01
3284885,6981773,13.44,C,,,C08106,2016-09-20 19:22:53,online,0.52
3284945,6982932,38.96,W,325.0,87.0,C09933,2016-09-20 19:42:12,in_person,0.2
3285154,6986648,48.02,W,324.0,87.0,C07297,2016-09-20 20:44:08,in_person,0.3
3285407,6990969,49.05,W,264.0,87.0,C09933,2016-09-20 21:56:09,in_person,0.14
3285570,6993575,20.96,W,231.0,87.0,C08623,2016-09-20 22:39:35,in_person,0.09
3285768,6997131,220.95,W,441.0,87.0,C08623,2016-09-20 23:38:51,in_person,0.12
3285800,6997941,58.42,C,,,C08106,2016-09-20 23:52:21,online,0.25
3285857,6999149,108.02,W,264.0,87.0,C09933,2016-09-21 00:12:29,in_person,0.21
3286035,7002571,35.91,W,264.0,87.0,C09933,2016-09-21 01:09:31,in_person,0.16
3286189,7005988,57.86,W,264.0,87.0,C09933,2016-09-21 02:06:28,in_person,0.02
3286312,7009181,108.04,W,387.0,87.0,C07297,2016-09-21 02:59:41,in_person,0.01
3286346,7010266,57.86,W,264.0,87.0,C09933,2016-09-21 03:17:46,in_person,0.01
3286463,7014655,36.01,W,264.0,87.0,C09933,2016-09-21 04:30:55,in_person,0.48
3286531,7018906,41.89,W,264.0,87.0,C09933,2016-09-21 05:41:46,in_person,0.27
3286558,7020152,28.96,W,251.0,87.0,C08623,2016-09-21 06:02:32,in_person,0.16
3286564,7020412,28.0,W,433.0,87.0,C08623,2016-09-21 06:06:52,in_person,0.28
3286565,7020454,58.02,W,264.0,87.0,C09933,2016-09-21 06:07:34,in_person,0.06
3286569,7020790,27.9,W,433.0,87.0,C08623,2016-09-21 06:13:10,in_person,0.01
3286857,7051614,159.92,W,264.0,87.0,C09933,2016-09-21 14:46:54,in_person,0.07
3286888,7052380,209.99,W,485.0,87.0,C12382,2016-09-21 14:59:40,in_person,0.33
3286958,7054188,24.92,C,,,C08106,2016-09-21 15:29:48,online,0.2
3287136,7058263,500.01,W,264.0,87.0,C09933,2016-09-21 16:37:43,in_person,0.06
3287147,7058446,500.05,W,264.0,87.0,C09933,2016-09-21 16:40:46,in_person,0.17
3287262,7060539,18.29,C,,,C08106,2016-09-21 17:15:39,online,0.01
3287470,7064879,38.96,W,123.0,87.0,C12382,2016-09-21 18:27:59,in_person,0.02
3287496,7065291,117.08,W,204.0,87.0,C08623,2016-09-21 18:34:51,in_person,0.19
3287580,7066740,38.99,W,264.0,87.0,C09933,2016-09-21 18:59:00,in_person,0.28
3288159,7077368,48.01,W,264.0,87.0,C09933,2016-09-21 21:56:08,in_person,0.28
3288463,7082884,59.0,W,204.0,87.0,C09933,2016-09-21 23:28:04,in_person,0.45
3288591,7085722,83.54,W,272.0,87.0,C12382,2016-09-22 00:15:22,in_person,0.16
3288682,7087401,36.03,W,264.0,87.0,C09933,2016-09-22 00:43:21,in_person,0.27
3288905,7092462,58.98,W,264.0,87.0,C09933,2016-09-22 02:07:42,in_person,0.05
3289022,7095826,25.93,W,264.0,87.0,C09933,2016-09-22 03:03:46,in_person,0.07
3289137,7099393,159.92,W,264.0,87.0,C09933,2016-09-22 04:03:13,in_person,0.38
3289302,7110630,97.88,W,264.0,87.0,C09933,2016-09-22 07:10:30,in_person,0.18
3289305,7111529,68.0,W,264.0,87.0,C09933,2016-09-22 07:25:29,in_person,0.04
3289508,7134749,129.89,W,264.0,87.0,C09933,2016-09-22 13:52:29,in_person,0.14
3289717,7140956,58.03,W,387.0,87.0,C08623,2016-09-22 15:35:56,in_person,0.03
3289791,7142236,15.06,W,204.0,87.0,C08623,2016-09-22 15:57:16,in_person,0.01
3289808,7142496,77.97,W,264.0,87.0,C09933,2016-09-22 16:01:36,in_person,0.23
3289877,7144135,35.93,W,264.0,87.0,C09933,2016-09-22 16:28:55,in_person,0.23
3290115,7148825,30.93,W,264.0,87.0,C09933,2016-09-22 17:47:05,in_person,0.18
3290245,7151138,654.39,W,181.0,87.0,C08623,2016-09-22 18:25:38,in_person,0.7
3290457,7155059,35.86,W,264.0,87.0,C09933,2016-09-22 19:30:59,in_person,0.21
3290473,7155397,35.87,W,264.0,87.0,C09933,2016-09-22 19:36:37,in_person,0.1
3290525,7156408,49.09,W,191.0,87.0,C08623,2016-09-22 19:53:28,in_person,0.21
3290536,7156615,75.06,H,225.0,87.0,C09933,2016-09-22 19:56:55,online,0.67
3290565,7157192,74.97,H,225.0,87.0,C09933,2016-09-22 20:06:32,online,0.07
3290620,7158217,44.48,W,264.0,87.0,C09933,2016-09-22 20:23:37,in_person,0.14
3290744,7160231,63.03,W,315.0,87.0,C09933,2016-09-22 20:57:11,in_person,0.04
3290859,7162267,160.99,W,264.0,87.0,C09933,2016-09-22 21:31:07,in_person,0.09
3290937,7163682,99.92,R,264.0,87.0,C09933,2016-09-22 21:54:42,online,0.09
3290967,7164242,159.88,W,264.0,87.0,C09933,2016-09-22 22:04:02,in_person,0.22
3291385,7172188,117.01,W,420.0,87.0,C12382,2016-09-23 00:16:28,in_person,0.2
3291457,7173586,57.89,W,264.0,87.0,C09933,2016-09-23 00:39:46,in_person,0.07
3291461,7173654,106.96,W,448.0,87.0,C08623,2016-09-23 00:40:54,in_person,0.16
3291481,7174047,311.87,W,264.0,87.0,C09933,2016-09-23 00:47:27,in_person,0.01
3291590,7176701,30.92,W,264.0,87.0,C09933,2016-09-23 01:31:41,in_person,0.27
3292368,7224196,99.93,H,264.0,87.0,C09933,2016-09-23 14:43:16,online,0.14
3292649,7230197,148.92,W,264.0,87.0,C09933,2016-09-23 16:23:17,in_person,0.05
3292731,7231903,141.05,W,264.0,87.0,C09933,2016-09-23 16:51:43,in_person,0.45
3292937,7235520,80.86,W,264.0,87.0,C09933,2016-09-23 17:52:00,in_person,0.08
3293007,7236918,33.99,W,272.0,87.0,C08623,2016-09-23 18:15:18,in_person,0.09
3293305,7241977,376.99,W,327.0,87.0,C08623,2016-09-23 19:39:37,in_person,0.11
3293327,7242391,57.9,W,264.0,87.0,C08623,2016-09-23 19:46:31,in_person,0.02
3293352,7242738,57.9,W,264.0,87.0,C12382,2016-09-23 19:52:18,in_person,0.16
3293363,7242942,57.86,W,264.0,87.0,C08623,2016-09-23 19:55:42,in_person,0.11
3293818,7250921,116.93,W,325.0,87.0,C08623,2016-09-23 22:08:41,in_person,0.18
3293928,7253243,48.97,W,264.0,87.0,C09933,2016-09-23 22:47:23,in_person,0.34
3294201,7258137,117.07,W,502.0,87.0,C08623,2016-09-24 00:08:57,in_person,0.15
3294426,7262391,107.91,W,264.0,87.0,C09933,2016-09-24 01:19:51,in_person,0.04
3294766,7270754,74.92,H,225.0,87.0,C09933,2016-09-24 03:39:14,online,0.15
3294774,7270874,57.87,W,269.0,87.0,C07297,2016-09-24 03:41:14,in_person,0.14
3294801,7271738,75.04,H,225.0,87.0,C09933,2016-09-24 03:55:38,online,0.75
3294845,7273090,15.0,S,264.0,87.0,C08623,2016-09-24 04:18:10,online,0.19
3294888,7274570,74.04,W,205.0,87.0,C08623,2016-09-24 04:42:50,in_person,0.01
3295199,7307362,57.9,W,264.0,87.0,C09933,2016-09-24 13:49:22,in_person,0.02
3295373,7312202,82.99,W,264.0,87.0,C09933,2016-09-24 15:10:02,in_person,0.2
3295481,7315111,69.03,W,264.0,87.0,C09933,2016-09-24 15:58:31,in_person,0.07
3295566,7316986,20.84,C,,,C11891,2016-09-24 16:29:46,online,0.01
3295867,7322647,209.98,W,485.0,87.0,C12382,2016-09-24 18:04:07,in_person,0.18
3295899,7323236,209.99,W,485.0,87.0,C12382,2016-09-24 18:13:56,in_person,0.15
3295908,7323395,209.93,W,485.0,87.0,C12382,2016-09-24 18:16:35,in_person,0.26
3295948,7323893,210.04,W,485.0,87.0,C12382,2016-09-24 18:24:53,in_person,0.14
3296129,7327075,28.98,W,264.0,87.0,C08623,2016-09-24 19:17:55,in_person,0.04
3296215,7328379,58.01,W,264.0,87.0,C09933,2016-09-24 19:39:39,in_person,0.24
3296303,7329974,80.06,W,272.0,87.0,C12382,2016-09-24 20:06:14,in_person,0.02
3296322,7330203,80.06,W,272.0,87.0,C12382,2016-09-24 20:10:03,in_person,0.39
3296389,7331561,29.08,W,264.0,87.0,C09933,2016-09-24 20:32:41,in_person,0.01
3296440,7332617,310.04,W,264.0,87.0,C09933,2016-09-24 20:50:17,in_person,0.02
3296705,7337362,107.97,W,264.0,87.0,C09933,2016-09-24 22:09:22,in_person,0.39
3296727,7337646,26.03,W,264.0,87.0,C09933,2016-09-24 22:14:06,in_person,0.02
3296752,7338049,38.96,W,264.0,87.0,C09933,2016-09-24 22:20:49,in_person,0.31
3296805,7338995,752.88,W,264.0,87.0,C09933,2016-09-24 22:36:35,in_person,0.03
3296842,7339591,209.97,W,485.0,87.0,C12382,2016-09-24 22:46:31,in_person,0.38
3297076,7343305,91.93,W,264.0,87.0,C09933,2016-09-24 23:48:25,in_person,0.21
3297221,7345783,108.45,W,264.0,87.0,C09933,2016-09-25 00:29:43,in_person,0.45
3297370,7348854,225.07,R,264.0,87.0,C09933,2016-09-25 01:20:54,online,0.23
3297405,7349582,34.97,W,231.0,87.0,C08623,2016-09-25 01:33:02,in_person,0.04
3297488,7351254,34.96,W,231.0,87.0,C08623,2016-09-25 02:00:54,in_person,0.34
3297492,7351284,49.91,W,441.0,87.0,C08623,2016-09-25 02:01:24,in_person,0.03
