transaction_id,card_id
3276734,CARD_21477
3276735,CARD_19648
3276736,CARD_10533
3276737,CARD_11371
3276738,CARD_11324
3276739,CARD_12100
3276740,CARD_21477
3276741,CARD_16766
3276742,CARD_18652
3276743,CARD_10816
3276744,CARD_14655
3276745,CARD_19739
3276746,CARD_17830
3276747,CARD_20057
3276748,CARD_16435
3276749,CARD_16535
3276750,CARD_18652
3276751,CARD_16996
3276752,CARD_15658
3276753,CARD_11260
3276754,CARD_12257
3276755,CARD_17011
3276756,CARD_12336
3276757,CARD_15415
3276758,CARD_17736
3276759,CARD_22911
3276760,CARD_16435
3276761,CARD_11735
3276762,CARD_10149
3276763,CARD_23232
3276764,CARD_15846
3276765,CARD_21477
3276766,CARD_21363
3276767,CARD_12100
3276768,CARD_11753
3276769,CARD_13663
3276770,CARD_21477
3276771,CARD_17736
3276772,CARD_14428
3276773,CARD_18652
3276774,CARD_17830
3276775,CARD_12786
3276776,CARD_17006
3276777,CARD_15097
3276778,CARD_10111
3276779,CARD_19468
3276780,CARD_17830
3276781,CARD_20142
3276782,CARD_16996
3276783,CARD_12013
3276784,CARD_19248
3276785,CARD_19468
3276786,CARD_21788
3276787,CARD_20397
3276788,CARD_17451
3276789,CARD_23208
3276790,CARD_16435
3276791,CARD_15663
3276792,CARD_11797
3276793,CARD_21139
3276794,CARD_14329
3276795,CARD_11509
3276796,CARD_11215
3276797,CARD_19772
3276798,CARD_23070
3276799,CARD_18358
3276800,CARD_19468
3276801,CARD_17080
3276802,CARD_14128
3276803,CARD_23483
3276804,CARD_13315
3276805,CARD_16215
3276806,CARD_16415
3276807,CARD_16215
3276808,CARD_23194
3276809,CARD_11324
3276810,CARD_16435
3276811,CARD_21788
3276812,CARD_22006
3276813,CARD_22014
3276814,CARD_15207
3276815,CARD_19430
3276816,CARD_15588
3276817,CARD_21788
3276818,CARD_12100
3276819,CARD_18295
3276820,CARD_15058
3276821,CARD_12884
3276822,CARD_12505
3276823,CARD_22564
3276824,CARD_17618
3276825,CARD_11646
3276826,CARD_10546
3276827,CARD_17830
3276828,CARD_14332
3276829,CARD_17614
3276830,CARD_10881
3276831,CARD_12317
3276832,CARD_21788
3276833,CARD_13656
3276834,CARD_21477
3276835,CARD_14432
3276836,CARD_16951
3276837,CARD_17830
3276838,CARD_20026
3276839,CARD_10288
3276840,CARD_17503
3276841,CARD_18727
3276842,CARD_20872
3276843,CARD_15374
3276844,CARD_18727
3276845,CARD_15916
3276846,CARD_18632
3276847,CARD_13199
3276848,CARD_15058
3276849,CARD_20853
3276850,CARD_11324
3276851,CARD_17830
3276852,CARD_15702
3276853,CARD_16482
3276854,CARD_20914
3276855,CARD_20402
3276856,CARD_20545
3276857,CARD_13146
3276858,CARD_19526
3276859,CARD_21363
3276860,CARD_18652
3276861,CARD_18652
3276862,CARD_17089
3276863,CARD_16535
3276864,CARD_20759
3276865,CARD_19549
3276866,CARD_21105
3276867,CARD_22914
3276868,CARD_17784
3276869,CARD_19468
3276870,CARD_16493
3276871,CARD_18358
3276872,CARD_23070
3276873,CARD_18652
3276874,CARD_22461
3276875,CARD_18167
3276876,CARD_22980
3276877,CARD_22369
3276878,CARD_23319
3276879,CARD_17143
3276880,CARD_17736
3276881,CARD_20009
3276882,CARD_13742
3276883,CARD_12792
3276884,CARD_21295
3276885,CARD_13370
3276886,CARD_18369
3276887,CARD_21477
3276888,CARD_19773
3276889,CARD_22640
3276890,CARD_20239
3276891,CARD_16535
3276892,CARD_15868
3276893,CARD_23413
3276894,CARD_23517
3276895,CARD_21363
3276896,CARD_19407
3276897,CARD_21363
3276898,CARD_21415
3276899,CARD_12556
3276900,CARD_22782
3276901,CARD_16925
3276902,CARD_23394
3276903,CARD_21139
3276904,CARD_17503
3276905,CARD_17503
3276906,CARD_17830
3276907,CARD_10769
3276908,CARD_22607
3276909,CARD_14201
3276910,CARD_15056
3276911,CARD_15916
3276912,CARD_13618
3276913,CARD_15916
3276914,CARD_11672
3276915,CARD_13610
3276916,CARD_14380
3276917,CARD_22120
3276918,CARD_13907
3276919,CARD_16766
3276920,CARD_18167
3276921,CARD_15925
3276922,CARD_21775
3276923,CARD_16867
3276924,CARD_17900
3276925,CARD_11371
3276926,CARD_12563
3276927,CARD_16867
3276928,CARD_16415
3276929,CARD_19787
3276930,CARD_14670
3276931,CARD_23134
3276932,CARD_23029
3276933,CARD_15913
3276934,CARD_16435
3276935,CARD_18970
3276936,CARD_23319
3276937,CARD_10111
3276938,CARD_11324
3276939,CARD_22029
3276940,CARD_16857
3276941,CARD_23483
3276942,CARD_22778
3276943,CARD_13556
3276944,CARD_16109
3276945,CARD_21415
3276946,CARD_12786
3276947,CARD_13556
3276948,CARD_21477
3276949,CARD_23315
3276950,CARD_14644
3276951,CARD_15058
3276952,CARD_12040
3276953,CARD_16867
3276954,CARD_21689
3276955,CARD_21363
3276956,CARD_11324
3276957,CARD_19787
3276958,CARD_21174
3276959,CARD_19468
3276960,CARD_21363
3276961,CARD_16435
3276962,CARD_16879
3276963,CARD_15916
3276964,CARD_22753
3276965,CARD_16482
3276966,CARD_19648
3276967,CARD_12175
3276968,CARD_19787
3276969,CARD_21477
3276970,CARD_14790
3276971,CARD_21477
3276972,CARD_21363
3276973,CARD_10086
3276974,CARD_17303
3276975,CARD_22900
3276976,CARD_19144
3276977,CARD_21826
3276978,CARD_16435
3276979,CARD_22900
3276980,CARD_11075
3276981,CARD_22006
3276982,CARD_12097
3276983,CARD_14730
3276984,CARD_19691
3276985,CARD_16857
3276986,CARD_11246
3276987,CARD_14089
3276988,CARD_16435
3276989,CARD_23208
3276990,CARD_19903
3276991,CARD_10583
3276992,CARD_13839
3276993,CARD_22564
3276994,CARD_16215
3276995,CARD_23134
3276996,CARD_17011
3276997,CARD_19694
3276998,CARD_21380
3276999,CARD_19248
3277000,CARD_19648
3277001,CARD_15079
3277002,CARD_11535
3277003,CARD_21689
3277004,CARD_22564
3277005,CARD_12283
3277006,CARD_17503
3277007,CARD_18652
3277008,CARD_22914
3277009,CARD_13314
3277010,CARD_12563
3277011,CARD_22914
3277012,CARD_15478
3277013,CARD_19569
3277014,CARD_13515
3277015,CARD_16353
3277016,CARD_17169
3277017,CARD_15765
3277018,CARD_16300
3277019,CARD_21703
3277020,CARD_15738
3277021,CARD_15702
3277022,CARD_23319
3277023,CARD_10238
3277024,CARD_20270
3277025,CARD_16237
3277026,CARD_20440
3277027,CARD_16568
3277028,CARD_12592
3277029,CARD_20873
3277030,CARD_20806
3277031,CARD_15810
3277032,CARD_22843
3277033,CARD_12786
3277034,CARD_13651
3277035,CARD_15803
3277036,CARD_22791
3277037,CARD_21126
3277038,CARD_12040
3277039,CARD_21477
3277040,CARD_16355
3277041,CARD_11371
3277042,CARD_10725
3277043,CARD_13228
3277044,CARD_14953
3277045,CARD_19468
3277046,CARD_21775
3277047,CARD_13252
3277048,CARD_14089
3277049,CARD_21477
3277050,CARD_12942
3277051,CARD_21477
3277052,CARD_21538
3277053,CARD_15040
3277054,CARD_14670
3277055,CARD_16435
3277056,CARD_17499
3277057,CARD_18652
3277058,CARD_21363
3277059,CARD_13191
3277060,CARD_21786
3277061,CARD_16215
3277062,CARD_15932
3277063,CARD_20195
3277064,CARD_22902
3277065,CARD_22756
3277066,CARD_16435
3277067,CARD_13228
3277068,CARD_21544
3277069,CARD_15373
3277070,CARD_23208
3277071,CARD_10962
3277072,CARD_21363
3277073,CARD_16114
3277074,CARD_22016
3277075,CARD_10689
3277076,CARD_16198
3277077,CARD_11539
3277078,CARD_15582
3277079,CARD_23232
3277080,CARD_10801
3277081,CARD_14644
3277082,CARD_16300
3277083,CARD_19863
3277084,CARD_17830
3277085,CARD_19787
3277086,CARD_22224
3277087,CARD_22914
3277088,CARD_21477
3277089,CARD_21689
3277090,CARD_15921
3277091,CARD_20031
3277092,CARD_21087
3277093,CARD_14833
3277094,CARD_23319
3277095,CARD_15910
3277096,CARD_13556
3277097,CARD_17734
3277098,CARD_14856
3277099,CARD_18727
3277100,CARD_18067
3277101,CARD_21087
3277102,CARD_14926
3277103,CARD_19468
3277104,CARD_15058
3277105,CARD_18167
3277106,CARD_23127
3277107,CARD_12786
3277108,CARD_11667
3277109,CARD_12786
3277110,CARD_11520
3277111,CARD_14773
3277112,CARD_11796
3277113,CARD_21363
3277114,CARD_12720
3277115,CARD_16243
3277116,CARD_22914
3277117,CARD_19203
3277118,CARD_16482
3277119,CARD_20512
3277120,CARD_15058
3277121,CARD_18358
3277122,CARD_21087
3277123,CARD_11520
3277124,CARD_16435
3277125,CARD_16435
3277126,CARD_18116
3277127,CARD_11234
3277128,CARD_12283
3277129,CARD_23394
3277130,CARD_11520
3277131,CARD_19248
3277132,CARD_20914
3277133,CARD_13228
3277134,CARD_16301
3277135,CARD_17947
3277136,CARD_12100
3277137,CARD_20879
3277138,CARD_15997
3277139,CARD_21040
3277140,CARD_15916
3277141,CARD_20027
3277142,CARD_18266
3277143,CARD_11735
3277144,CARD_15925
3277145,CARD_11796
3277146,CARD_20121
3277147,CARD_21174
3277148,CARD_18901
3277149,CARD_23319
3277150,CARD_23024
3277151,CARD_17011
3277152,CARD_11324
3277153,CARD_11659
3277154,CARD_15065
3277155,CARD_11857
3277156,CARD_16215
3277157,CARD_12948
3277158,CARD_16215
3277159,CARD_13545
3277160,CARD_10709
3277161,CARD_23252
3277162,CARD_22914
3277163,CARD_13127
3277164,CARD_16800
3277165,CARD_19667
3277166,CARD_12357
3277167,CARD_14848
3277168,CARD_14792
3277169,CARD_20873
3277170,CARD_17499
3277171,CARD_18167
3277172,CARD_22950
3277173,CARD_22914
3277174,CARD_12563
3277175,CARD_15835
3277176,CARD_20873
3277177,CARD_11735
3277178,CARD_18618
3277179,CARD_18609
3277180,CARD_10684
3277181,CARD_22863
3277182,CARD_15916
3277183,CARD_12563
3277184,CARD_16435
3277185,CARD_12038
3277186,CARD_22904
3277187,CARD_10800
3277188,CARD_13095
3277189,CARD_10792
3277190,CARD_17169
3277191,CARD_14672
3277192,CARD_10709
3277193,CARD_18266
3277194,CARD_16300
3277195,CARD_11753
3277196,CARD_18650
3277197,CARD_17830
3277198,CARD_22385
3277199,CARD_21477
3277200,CARD_18725
3277201,CARD_17920
3277202,CARD_13545
3277203,CARD_16121
3277204,CARD_16435
3277205,CARD_22756
3277206,CARD_13786
3277207,CARD_22843
3277208,CARD_14012
3277209,CARD_22843
3277210,CARD_19468
3277211,CARD_15663
3277212,CARD_13178
3277213,CARD_14649
3277214,CARD_23483
3277215,CARD_22554
3277216,CARD_18468
3277217,CARD_10488
3277218,CARD_15775
3277219,CARD_20879
3277220,CARD_21363
3277221,CARD_12531
3277222,CARD_21961
3277223,CARD_16435
3277224,CARD_16903
3277225,CARD_18358
3277226,CARD_17511
3277227,CARD_15570
3277228,CARD_21477
3277229,CARD_17830
3277230,CARD_18250
3277231,CARD_13816
3277232,CARD_23043
3277233,CARD_10801
3277234,CARD_13228
3277235,CARD_15058
3277236,CARD_16189
3277237,CARD_11948
3277238,CARD_20456
3277239,CARD_11520
3277240,CARD_21145
3277241,CARD_15916
3277242,CARD_13027
3277243,CARD_17080
3277244,CARD_11735
3277245,CARD_16488
3277246,CARD_11324
3277247,CARD_15826
3277248,CARD_21477
3277249,CARD_17080
3277250,CARD_14518
3277251,CARD_14518
3277252,CARD_10161
3277253,CARD_19407
3277254,CARD_12023
3277255,CARD_22904
3277256,CARD_11753
3277257,CARD_21804
3277258,CARD_23029
3277259,CARD_15538
3277260,CARD_14833
3277261,CARD_12040
3277262,CARD_16446
3277263,CARD_11324
3277264,CARD_19950
3277265,CARD_15588
3277266,CARD_20873
3277267,CARD_21788
3277268,CARD_23511
3277269,CARD_15672
3277270,CARD_21477
3277271,CARD_13002
3277272,CARD_20763
3277273,CARD_13536
3277274,CARD_14603
3277275,CARD_13424
3277276,CARD_16482
3277277,CARD_16435
3277278,CARD_16800
3277279,CARD_14941
3277280,CARD_19648
3277281,CARD_21477
3277282,CARD_17755
3277283,CARD_10062
3277284,CARD_23394
3277285,CARD_17784
3277286,CARD_20512
3277287,CARD_16253
3277288,CARD_23194
3277289,CARD_19122
3277290,CARD_13579
3277291,CARD_18140
3277292,CARD_16151
3277293,CARD_12357
3277294,CARD_18167
3277295,CARD_11177
3277296,CARD_21477
3277297,CARD_23367
3277298,CARD_22404
3277299,CARD_23392
3277300,CARD_18358
3277301,CARD_17107
3277302,CARD_21477
3277303,CARD_12668
3277304,CARD_15058
3277305,CARD_19407
3277306,CARD_19690
3277307,CARD_18266
3277308,CARD_22374
3277309,CARD_16955
3277310,CARD_17101
3277311,CARD_19248
3277312,CARD_21689
3277313,CARD_21222
3277314,CARD_23489
3277315,CARD_18140
3277316,CARD_15058
3277317,CARD_14649
3277318,CARD_13370
3277319,CARD_10709
3277320,CARD_11266
3277321,CARD_15303
3277322,CARD_21640
3277323,CARD_23394
3277324,CARD_18745
3277325,CARD_11753
3277326,CARD_15683
3277327,CARD_16535
3277328,CARD_17675
3277329,CARD_22914
3277330,CARD_21222
3277331,CARD_11735
3277332,CARD_17845
3277333,CARD_15058
3277334,CARD_13556
3277335,CARD_11735
3277336,CARD_18321
3277337,CARD_19281
3277338,CARD_23070
3277339,CARD_11757
3277340,CARD_14718
3277341,CARD_20456
3277342,CARD_23097
3277343,CARD_13556
3277344,CARD_16955
3277345,CARD_11535
3277346,CARD_22374
3277347,CARD_21477
3277348,CARD_23208
3277349,CARD_21463
3277350,CARD_21788
3277351,CARD_13556
3277352,CARD_19248
3277353,CARD_13191
3277354,CARD_15826
3277355,CARD_21477
3277356,CARD_21689
3277357,CARD_12040
3277358,CARD_14331
3277359,CARD_21477
3277360,CARD_22914
3277361,CARD_11735
3277362,CARD_19787
3277363,CARD_21477
3277364,CARD_23070
3277365,CARD_10062
3277366,CARD_19480
3277367,CARD_23063
3277368,CARD_18650
3277369,CARD_21477
3277370,CARD_22709
3277371,CARD_14729
3277372,CARD_22535
3277373,CARD_19787
3277374,CARD_12531
3277375,CARD_10891
3277376,CARD_11174
3277377,CARD_23208
3277378,CARD_22914
3277379,CARD_15058
3277380,CARD_18319
3277381,CARD_21477
3277382,CARD_22485
3277383,CARD_20690
3277384,CARD_19605
3277385,CARD_17065
3277386,CARD_13434
3277387,CARD_16300
3277388,CARD_21363
3277389,CARD_14171
3277390,CARD_10488
3277391,CARD_18652
3277392,CARD_13027
3277393,CARD_17499
3277394,CARD_20483
3277395,CARD_18650
3277396,CARD_18745
3277397,CARD_11266
3277398,CARD_12868
3277399,CARD_11260
3277400,CARD_16215
3277401,CARD_21477
3277402,CARD_11196
3277403,CARD_19036
3277404,CARD_17784
3277405,CARD_23027
3277406,CARD_15118
3277407,CARD_22900
3277408,CARD_12505
3277409,CARD_17511
3277410,CARD_20026
3277411,CARD_12513
3277412,CARD_17694
3277413,CARD_15868
3277414,CARD_22904
3277415,CARD_17784
3277416,CARD_16328
3277417,CARD_12226
3277418,CARD_15181
3277419,CARD_16301
3277420,CARD_18831
3277421,CARD_17503
3277422,CARD_22902
3277423,CARD_15868
3277424,CARD_20714
3277425,CARD_16435
3277426,CARD_14792
3277427,CARD_14670
3277428,CARD_12939
3277429,CARD_18652
3277430,CARD_23070
3277431,CARD_14603
3277432,CARD_20663
3277433,CARD_14621
3277434,CARD_11646
3277435,CARD_12548
3277436,CARD_12504
3277437,CARD_20714
3277438,CARD_13661
3277439,CARD_20438
3277440,CARD_11520
3277441,CARD_17185
3277442,CARD_14159
3277443,CARD_16894
3277444,CARD_22006
3277445,CARD_22120
3277446,CARD_13887
3277447,CARD_19468
3277448,CARD_10021
3277449,CARD_16435
3277450,CARD_14649
3277451,CARD_16270
3277452,CARD_16800
3277453,CARD_17830
3277454,CARD_14954
3277455,CARD_13629
3277456,CARD_11602
3277457,CARD_20927
3277458,CARD_22902
3277459,CARD_16435
3277460,CARD_11646
3277461,CARD_21803
3277462,CARD_20637
3277463,CARD_13930
3277464,CARD_16182
3277465,CARD_17503
3277466,CARD_16435
3277467,CARD_21689
3277468,CARD_14798
3277469,CARD_18380
3277470,CARD_22640
3277471,CARD_21788
3277472,CARD_16328
3277473,CARD_17499
3277474,CARD_13900
3277475,CARD_10014
3277476,CARD_17805
3277477,CARD_14798
3277478,CARD_22791
3277479,CARD_16800
3277480,CARD_17304
3277481,CARD_16300
3277482,CARD_11520
3277483,CARD_21477
3277484,CARD_22256
3277485,CARD_17028
3277486,CARD_11029
3277487,CARD_21788
3277488,CARD_11493
3277489,CARD_11324
3277490,CARD_13073
3277491,CARD_16328
3277492,CARD_19787
3277493,CARD_12505
3277494,CARD_19468
3277495,CARD_13362
3277496,CARD_22900
3277497,CARD_20390
3277498,CARD_12537
3277499,CARD_21689
3277500,CARD_12548
3277501,CARD_12563
3277502,CARD_16435
3277503,CARD_11029
3277504,CARD_11520
3277505,CARD_22900
3277506,CARD_16300
3277507,CARD_14201
3277508,CARD_18979
3277509,CARD_19927
3277510,CARD_18182
3277511,CARD_18358
3277512,CARD_17288
3277513,CARD_13879
3277514,CARD_22900
3277515,CARD_16301
3277516,CARD_21477
3277517,CARD_15058
3277518,CARD_11324
3277519,CARD_19468
3277520,CARD_15835
3277521,CARD_12040
3277522,CARD_17499
3277523,CARD_10602
3277524,CARD_19787
3277525,CARD_16435
3277526,CARD_19203
3277527,CARD_14729
3277528,CARD_12563
3277529,CARD_18228
3277530,CARD_22900
3277531,CARD_12948
3277532,CARD_12799
3277533,CARD_18182
3277534,CARD_15835
3277535,CARD_16435
3277536,CARD_20834
3277537,CARD_19648
3277538,CARD_12848
3277539,CARD_21477
3277540,CARD_17499
3277541,CARD_12040
3277542,CARD_19468
3277543,CARD_12040
3277544,CARD_19203
3277545,CARD_10246
3277546,CARD_14649
3277547,CARD_12531
3277548,CARD_15910
3277549,CARD_23319
3277550,CARD_19468
3277551,CARD_12014
3277552,CARD_23319
3277553,CARD_16301
3277554,CARD_22640
3277555,CARD_15835
3277556,CARD_18652
3277557,CARD_13617
3277558,CARD_11260
3277559,CARD_15910
3277560,CARD_19690
3277561,CARD_19468
3277562,CARD_12409
3277563,CARD_20155
3277564,CARD_12512
3277565,CARD_20195
3277566,CARD_19468
3277567,CARD_21177
3277568,CARD_15239
3277569,CARD_16446
3277570,CARD_16109
3277571,CARD_20595
3277572,CARD_21775
3277573,CARD_19549
3277574,CARD_23253
3277575,CARD_14332
3277576,CARD_16482
3277577,CARD_19468
3277578,CARD_22564
3277579,CARD_21703
3277580,CARD_17499
3277581,CARD_19281
3277582,CARD_11266
3277583,CARD_19468
3277584,CARD_20195
3277585,CARD_12040
3277586,CARD_18502
3277587,CARD_18232
3277588,CARD_17584
3277589,CARD_15315
3277590,CARD_14670
3277591,CARD_10801
3277592,CARD_13864
3277593,CARD_20397
3277594,CARD_19248
3277595,CARD_12040
3277596,CARD_14644
3277597,CARD_10431
3277598,CARD_19690
3277599,CARD_13027
3277600,CARD_19248
3277601,CARD_20806
3277602,CARD_16435
3277603,CARD_23319
3277604,CARD_10801
3277605,CARD_13169
3277606,CARD_10100
3277607,CARD_18232
3277608,CARD_16435
3277609,CARD_10326
3277610,CARD_10801
3277611,CARD_21463
3277612,CARD_15847
3277613,CARD_12040
3277614,CARD_16435
3277615,CARD_10246
3277616,CARD_22778
3277617,CARD_19468
3277618,CARD_22374
3277619,CARD_11735
3277620,CARD_22904
3277621,CARD_10779
3277622,CARD_11054
3277623,CARD_23232
3277624,CARD_19672
3277625,CARD_22640
3277626,CARD_16928
3277627,CARD_16482
3277628,CARD_20397
3277629,CARD_14280
3277630,CARD_19682
3277631,CARD_21961
3277632,CARD_17499
3277633,CARD_11324
3277634,CARD_10114
3277635,CARD_19526
3277636,CARD_17499
3277637,CARD_16482
3277638,CARD_15315
3277639,CARD_15058
3277640,CARD_15058
3277641,CARD_21955
3277642,CARD_15058
3277643,CARD_17304
3277644,CARD_20638
3277645,CARD_18278
3277646,CARD_16435
3277647,CARD_21527
3277648,CARD_17830
3277649,CARD_23208
3277650,CARD_12861
3277651,CARD_17304
3277652,CARD_22914
3277653,CARD_18182
3277654,CARD_19468
3277655,CARD_14051
3277656,CARD_15924
3277657,CARD_19118
3277658,CARD_15058
3277659,CARD_16104
3277660,CARD_10769
3277661,CARD_11266
3277662,CARD_21564
3277663,CARD_20827
3277664,CARD_14051
3277665,CARD_11548
3277666,CARD_23208
3277667,CARD_22521
3277668,CARD_16122
3277669,CARD_22819
3277670,CARD_23070
3277671,CARD_17784
3277672,CARD_21363
3277673,CARD_16429
3277674,CARD_11177
3277675,CARD_16435
3277676,CARD_19085
3277677,CARD_20806
3277678,CARD_15620
3277679,CARD_18129
3277680,CARD_12848
3277681,CARD_15388
3277682,CARD_14354
3277683,CARD_16800
3277684,CARD_16300
3277685,CARD_14603
3277686,CARD_22900
3277687,CARD_22904
3277688,CARD_10906
3277689,CARD_15663
3277690,CARD_17503
3277691,CARD_15058
3277692,CARD_23394
3277693,CARD_17304
3277694,CARD_12563
3277695,CARD_15916
3277696,CARD_16429
3277697,CARD_14518
3277698,CARD_10213
3277699,CARD_16435
3277700,CARD_11509
3277701,CARD_16486
3277702,CARD_17830
3277703,CARD_23029
3277704,CARD_12350
3277705,CARD_14670
3277706,CARD_19394
3277707,CARD_21788
3277708,CARD_11494
3277709,CARD_11744
3277710,CARD_18137
3277711,CARD_17499
3277712,CARD_12014
3277713,CARD_22843
3277714,CARD_17704
3277715,CARD_15040
3277716,CARD_11371
3277717,CARD_19407
3277718,CARD_18137
3277719,CARD_21429
3277720,CARD_12350
3277721,CARD_15517
3277722,CARD_22076
3277723,CARD_15335
3277724,CARD_10963
3277725,CARD_19407
3277726,CARD_19178
3277727,CARD_20728
3277728,CARD_15906
3277729,CARD_18618
3277730,CARD_17503
3277731,CARD_11371
3277732,CARD_19468
3277733,CARD_17499
3277734,CARD_20395
3277735,CARD_23089
3277736,CARD_22333
3277737,CARD_10801
3277738,CARD_19407
3277739,CARD_16867
3277740,CARD_19356
3277741,CARD_17525
3277742,CARD_11324
3277743,CARD_11499
3277744,CARD_20728
3277745,CARD_17169
3277746,CARD_10906
3277747,CARD_14670
3277748,CARD_17499
3277749,CARD_11735
3277750,CARD_15053
3277751,CARD_17499
3277752,CARD_10801
3277753,CARD_16063
3277754,CARD_21426
3277755,CARD_22564
3277756,CARD_14670
3277757,CARD_23232
3277758,CARD_23201
3277759,CARD_22900
3277760,CARD_17499
3277761,CARD_22538
3277762,CARD_22904
3277763,CARD_22900
3277764,CARD_20655
3277765,CARD_23319
3277766,CARD_12718
3277767,CARD_23232
3277768,CARD_19787
3277769,CARD_22900
3277770,CARD_19407
3277771,CARD_17499
3277772,CARD_12504
3277773,CARD_22369
3277774,CARD_17169
3277775,CARD_10906
3277776,CARD_21786
3277777,CARD_12786
3277778,CARD_14171
3277779,CARD_12861
3277780,CARD_11392
3277781,CARD_11241
3277782,CARD_17499
3277783,CARD_10801
3277784,CARD_13640
3277785,CARD_12786
3277786,CARD_22900
3277787,CARD_22640
3277788,CARD_17503
3277789,CARD_23063
3277790,CARD_21363
3277791,CARD_22900
3277792,CARD_16435
3277793,CARD_13441
3277794,CARD_22224
3277795,CARD_10787
3277796,CARD_12702
3277797,CARD_22900
3277798,CARD_19478
3277799,CARD_17830
3277800,CARD_12292
3277801,CARD_12040
3277802,CARD_17503
3277803,CARD_17499
3277804,CARD_11520
3277805,CARD_22900
3277806,CARD_20806
3277807,CARD_14718
3277808,CARD_13640
3277809,CARD_10663
3277810,CARD_17852
3277811,CARD_10801
3277812,CARD_17852
3277813,CARD_23232
3277814,CARD_13417
3277815,CARD_16945
3277816,CARD_17852
3277817,CARD_22900
3277818,CARD_11494
3277819,CARD_15582
3277820,CARD_17178
3277821,CARD_22900
3277822,CARD_20702
3277823,CARD_18494
3277824,CARD_19699
3277825,CARD_20512
3277826,CARD_22900
3277827,CARD_17830
3277828,CARD_12100
3277829,CARD_19478
3277830,CARD_15910
3277831,CARD_16300
3277832,CARD_23029
3277833,CARD_17852
3277834,CARD_22333
3277835,CARD_22889
3277836,CARD_12127
3277837,CARD_14393
3277838,CARD_22889
3277839,CARD_22607
3277840,CARD_12786
3277841,CARD_17852
3277842,CARD_22889
3277843,CARD_22889
3277844,CARD_14007
3277845,CARD_22900
3277846,CARD_14649
3277847,CARD_15868
3277848,CARD_16535
3277849,CARD_12675
3277850,CARD_15868
3277851,CARD_22889
3277852,CARD_22889
3277853,CARD_12675
3277854,CARD_19468
3277855,CARD_12675
3277856,CARD_23208
3277857,CARD_14670
3277858,CARD_14670
3277859,CARD_19972
3277860,CARD_23394
3277861,CARD_12563
3277862,CARD_14670
3277863,CARD_14670
3277864,CARD_15876
3277865,CARD_22349
3277866,CARD_12040
3277867,CARD_10801
3277868,CARD_21363
3277869,CARD_12040
3277870,CARD_13927
3277871,CARD_22333
3277872,CARD_23029
3277873,CARD_21363
3277874,CARD_16435
3277875,CARD_12317
3277876,CARD_23319
3277877,CARD_20610
3277878,CARD_21463
3277879,CARD_15073
3277880,CARD_12831
3277881,CARD_20390
3277882,CARD_15290
3277883,CARD_17736
3277884,CARD_20390
3277885,CARD_12382
3277886,CARD_10493
3277887,CARD_17801
3277888,CARD_17736
3277889,CARD_23253
3277890,CARD_18358
3277891,CARD_21477
3277892,CARD_18135
3277893,CARD_23029
3277894,CARD_15702
3277895,CARD_15507
3277896,CARD_16300
3277897,CARD_21363
3277898,CARD_15507
3277899,CARD_15702
3277900,CARD_14856
3277901,CARD_11260
3277902,CARD_15262
3277903,CARD_19487
3277904,CARD_21477
3277905,CARD_22914
3277906,CARD_12563
3277907,CARD_15520
3277908,CARD_12394
3277909,CARD_11203
3277910,CARD_11329
3277911,CARD_17847
3277912,CARD_18358
3277913,CARD_16867
3277914,CARD_11324
3277915,CARD_15478
3277916,CARD_10938
3277917,CARD_22093
3277918,CARD_14649
3277919,CARD_12786
3277920,CARD_11520
3277921,CARD_16104
3277922,CARD_16415
3277923,CARD_21788
3277924,CARD_21995
3277925,CARD_21477
3277926,CARD_17830
3277927,CARD_12932
3277928,CARD_14114
3277929,CARD_15478
3277930,CARD_15478
3277931,CARD_15916
3277932,CARD_12317
3277933,CARD_21995
3277934,CARD_13565
3277935,CARD_11535
3277936,CARD_22843
3277937,CARD_16862
3277938,CARD_23070
3277939,CARD_18911
3277940,CARD_22345
3277941,CARD_22345
3277942,CARD_16955
3277943,CARD_23319
3277944,CARD_12040
3277945,CARD_15343
3277946,CARD_21995
3277947,CARD_12223
3277948,CARD_22950
3277949,CARD_18104
3277950,CARD_23319
3277951,CARD_18652
3277952,CARD_23330
3277953,CARD_17499
3277954,CARD_11324
3277955,CARD_23070
3277956,CARD_18182
3277957,CARD_14696
3277958,CARD_23024
3277959,CARD_16301
3277960,CARD_22345
3277961,CARD_16800
3277962,CARD_11371
3277963,CARD_15868
3277964,CARD_14331
3277965,CARD_17011
3277966,CARD_21477
3277967,CARD_20331
3277968,CARD_21875
3277969,CARD_10801
3277970,CARD_14644
3277971,CARD_17503
3277972,CARD_21477
3277973,CARD_21477
3277974,CARD_12525
3277975,CARD_15810
3277976,CARD_21775
3277977,CARD_15058
3277978,CARD_12525
3277979,CARD_16482
3277980,CARD_21298
3277981,CARD_22914
3277982,CARD_16800
3277983,CARD_19648
3277984,CARD_22900
3277985,CARD_19248
3277986,CARD_16867
3277987,CARD_21126
3277988,CARD_16945
3277989,CARD_21126
3277990,CARD_19248
3277991,CARD_18167
3277992,CARD_16237
3277993,CARD_21434
3277994,CARD_15906
3277995,CARD_12786
3277996,CARD_16300
3277997,CARD_12515
3277998,CARD_16135
3277999,CARD_17503
3278000,CARD_19407
3278001,CARD_18169
3278002,CARD_23063
3278003,CARD_18442
3278004,CARD_18182
