customer_id,transaction_id
C10383,3347686
C09363,3347687
C06935,3347688
C13171,3347689
C10405,3347690
C10679,3347691
C12973,3347692
C09363,3347693
C00294,3347694
C07614,3347695
C11509,3347696
C13410,3347697
C07149,3347698
C13410,3347699
C11543,3347700
C03218,3347701
C11847,3347702
C06909,3347703
C13410,3347704
C01589,3347705
C04965,3347706
C02868,3347707
C06224,3347708
C05876,3347709
C03218,3347710
C06880,3347711
C06286,3347712
C01982,3347713
C05381,3347714
C03047,3347715
C04172,3347716
C03125,3347717
C05031,3347718
C02867,3347719
C10149,3347720
C07562,3347721
C08962,3347722
C11923,3347723
C07681,3347724
C06368,3347725
C11294,3347726
C08489,3347727
C03575,3347728
C05329,3347729
C02254,3347730
C07741,3347731
C08962,3347732
C06835,3347733
C09873,3347734
C09791,3347735
C08471,3347736
C03575,3347737
C00854,3347738
C06403,3347739
C12593,3347740
C08489,3347741
C00235,3347742
C13492,3347743
C11509,3347744
C10344,3347745
C02545,3347746
C09873,3347747
C03218,3347748
C08637,3347749
C03218,3347750
C06936,3347751
C00854,3347752
C03218,3347753
C05530,3347754
C11923,3347755
C11509,3347756
C11923,3347757
C04775,3347758
C08166,3347759
C03218,3347760
C02545,3347761
C07562,3347762
C11923,3347763
C04125,3347764
C07212,3347765
C11031,3347766
C12166,3347767
C10149,3347768
C11670,3347769
C07297,3347770
C11496,3347771
C03218,3347772
C11031,3347773
C10757,3347774
C03676,3347775
C05935,3347776
C03218,3347777
C10344,3347778
C00294,3347779
C04528,3347780
C06835,3347781
C07236,3347782
C02018,3347783
C03019,3347784
C08166,3347785
C12943,3347786
C00294,3347787
C02147,3347788
C12515,3347789
C04115,3347790
C11923,3347791
C07766,3347792
C02479,3347793
C12036,3347794
C09241,3347795
C05551,3347796
C10873,3347797
C11970,3347798
C00235,3347799
C09251,3347800
C11000,3347801
C11000,3347802
C08450,3347803
C07761,3347804
C05786,3347805
C11923,3347806
C00397,3347807
C03933,3347808
C09251,3347809
C08918,3347810
C04656,3347811
C07635,3347812
C02809,3347813
C08962,3347814
C07919,3347815
C07761,3347816
C04528,3347817
C10757,3347818
C08621,3347819
C03218,3347820
C12690,3347821
C06744,3347822
C07848,3347823
C04108,3347824
C05245,3347825
C06940,3347826
C08945,3347827
C07562,3347828
C09174,3347829
C08742,3347830
C03218,3347831
C03218,3347832
C09174,3347833
C05728,3347834
C02573,3347835
C04633,3347836
C01109,3347837
C07635,3347838
C08075,3347839
C07562,3347840
C00995,3347841
C09997,3347842
C02716,3347843
C09657,3347844
C01040,3347845
C04597,3347846
C01040,3347847
C00022,3347848
C08425,3347849
C04597,3347850
C01155,3347851
C01966,3347852
C02949,3347853
C12166,3347854
C06962,3347855
C07963,3347856
C09241,3347857
C08489,3347858
C08168,3347859
C08482,3347860
C01363,3347861
C11923,3347862
C11709,3347863
C01269,3347864
C12966,3347865
C01363,3347866
C09241,3347867
C05090,3347868
C04597,3347869
C11309,3347870
C05530,3347871
C01333,3347872
C06906,3347873
C05973,3347874
C05973,3347875
C05973,3347876
C12144,3347877
C07646,3347878
C10344,3347879
C05973,3347880
C02309,3347881
C00621,3347882
C10568,3347883
C11709,3347884
C08741,3347885
C06121,3347886
C13440,3347887
C02309,3347888
C07149,3347889
C02309,3347890
C09742,3347891
C10344,3347892
C13440,3347893
C03656,3347894
C04984,3347895
C02309,3347896
C08842,3347897
C04125,3347898
C02146,3347899
C05397,3347900
C02309,3347901
C11709,3347902
C07646,3347903
C03575,3347904
C09933,3347905
C05307,3347906
C02743,3347907
C07648,3347908
C07741,3347909
C05307,3347910
C04108,3347911
C01333,3347912
C12267,3347913
C12267,3347914
C11923,3347915
C11597,3347916
C07648,3347917
C00195,3347918
C11929,3347919
C07299,3347920
C02231,3347921
C12136,3347922
C11709,3347923
C00854,3347924
C05245,3347925
C03218,3347926
C03218,3347927
C05238,3347928
C00540,3347929
C09933,3347930
C05238,3347931
C08760,3347932
C10344,3347933
C00258,3347934
C12136,3347935
C10440,3347936
C04125,3347937
C04078,3347938
C09804,3347939
C02354,3347940
C03738,3347941
C12622,3347942
C00360,3347943
C01119,3347944
C07671,3347945
C03136,3347946
C11633,3347947
C03738,3347948
C11173,3347949
C04125,3347950
C09365,3347951
C00283,3347952
C04046,3347953
C02354,3347954
C01119,3347955
C03738,3347956
C06835,3347957
C02000,3347958
C04984,3347959
C08450,3347960
C08909,3347961
C06224,3347962
C02656,3347963
C11513,3347964
C06929,3347965
C05683,3347966
C06224,3347967
C12911,3347968
C02133,3347969
C06224,3347970
C07212,3347971
C09249,3347972
C01119,3347973
C09241,3347974
C09344,3347975
C07648,3347976
C05245,3347977
C10045,3347978
C11031,3347979
C07149,3347980
C04125,3347981
C08662,3347982
C08845,3347983
C03125,3347984
C02902,3347985
C08962,3347986
C01155,3347987
C07741,3347988
C06031,3347989
C00750,3347990
C11496,3347991
C02902,3347992
C07212,3347993
C13440,3347994
C11227,3347995
C00900,3347996
C03738,3347997
C04125,3347998
C11709,3347999
C11709,3348000
C06955,3348001
C04125,3348002
C10955,3348003
C08637,3348004
C06031,3348005
C12166,3348006
C06514,3348007
C12877,3348008
C06224,3348009
C03738,3348010
C02354,3348011
C11927,3348012
C02309,3348013
C01155,3348014
C09451,3348015
C13119,3348016
C12136,3348017
C00329,3348018
C06067,3348019
C12249,3348020
C12932,3348021
C00329,3348022
C11783,3348023
C12991,3348024
C00283,3348025
C12690,3348026
C00519,3348027
C12598,3348028
C03656,3348029
C07671,3348030
C07817,3348031
C06031,3348032
C12517,3348033
C12267,3348034
C05263,3348035
C12136,3348036
C03656,3348037
C11889,3348038
C09149,3348039
C06443,3348040
C07646,3348041
C06942,3348042
C07648,3348043
C00235,3348044
C02573,3348045
C06443,3348046
C02573,3348047
C00768,3348048
C11783,3348049
C00244,3348050
C02914,3348051
C07360,3348052
C00942,3348053
C05245,3348054
C04125,3348055
C04893,3348056
C04125,3348057
C02133,3348058
C07585,3348059
C06224,3348060
C10344,3348061
C12932,3348062
C04108,3348063
C12352,3348064
C09800,3348065
C12690,3348066
C10852,3348067
C02573,3348068
C02000,3348069
C06224,3348070
C09026,3348071
C03738,3348072
C10383,3348073
C09241,3348074
C02573,3348075
C10344,3348076
C01618,3348077
C07148,3348078
C10344,3348079
C08450,3348080
C05245,3348081
C06443,3348082
C01116,3348083
C04984,3348084
C11687,3348085
C03341,3348086
C09089,3348087
C04125,3348088
C01966,3348089
C12295,3348090
C06494,3348091
C06031,3348092
C01099,3348093
C13440,3348094
C03550,3348095
C01116,3348096
C09134,3348097
C01333,3348098
C11670,3348099
C00854,3348100
C11625,3348101
C07741,3348102
C03019,3348103
C00113,3348104
C04125,3348105
C12111,3348106
C03341,3348107
C01818,3348108
C04125,3348109
C05276,3348110
C13486,3348111
C05245,3348112
C01138,3348113
C02354,3348114
C03218,3348115
C04269,3348116
C05245,3348117
C05205,3348118
C09241,3348119
C01155,3348120
C12568,3348121
C10344,3348122
C13440,3348123
C10006,3348124
C02902,3348125
C08943,3348126
C09241,3348127
C12249,3348128
C10559,3348129
C10924,3348130
C05245,3348131
C05205,3348132
C13402,3348133
C00750,3348134
C11807,3348135
C01695,3348136
C11670,3348137
C05245,3348138
C02999,3348139
C02902,3348140
C10344,3348141
C00750,3348142
C00452,3348143
C12682,3348144
C03738,3348145
C11309,3348146
C05859,3348147
C11709,3348148
C06224,3348149
C12897,3348150
C09471,3348151
C11873,3348152
C01897,3348153
C12420,3348154
C00519,3348155
C06224,3348156
C00728,3348157
C03285,3348158
C08269,3348159
C01155,3348160
C05031,3348161
C06121,3348162
C07125,3348163
C00854,3348164
C12517,3348165
C01943,3348166
C08217,3348167
C03218,3348168
C09165,3348169
C12136,3348170
C02764,3348171
C13440,3348172
C09165,3348173
C10518,3348174
C09241,3348175
C01875,3348176
C03575,3348177
C03711,3348178
C04893,3348179
C00854,3348180
C00854,3348181
C00854,3348182
C08083,3348183
C13034,3348184
C00854,3348185
C10637,3348186
C00750,3348187
C02902,3348188
C07671,3348189
C00051,3348190
C13103,3348191
C01119,3348192
C06002,3348193
C05513,3348194
C10127,3348195
C09241,3348196
C01755,3348197
C10507,3348198
C09363,3348199
C09241,3348200
C09290,3348201
C13103,3348202
C09241,3348203
C01365,3348204
C05031,3348205
C13171,3348206
C12166,3348207
C02573,3348208
C07064,3348209
C02000,3348210
C02764,3348211
C10812,3348212
C07750,3348213
C03363,3348214
C10568,3348215
C02480,3348216
C00051,3348217
C08334,3348218
C05031,3348219
C11000,3348220
C01155,3348221
C06121,3348222
C04125,3348223
C02373,3348224
C03676,3348225
C13440,3348226
C09933,3348227
C01755,3348228
C09241,3348229
C01155,3348230
C00329,3348231
C01185,3348232
C00914,3348233
C11743,3348234
C08256,3348235
C06224,3348236
C02999,3348237
C07671,3348238
C09241,3348239
C11633,3348240
C02354,3348241
C11923,3348242
C11031,3348243
C05031,3348244
C02254,3348245
C06663,3348246
C07671,3348247
C05031,3348248
C09251,3348249
C09301,3348250
C11227,3348251
C02740,3348252
C09241,3348253
C02349,3348254
C06945,3348255
C07171,3348256
C07096,3348257
C06044,3348258
C12961,3348259
C00614,3348260
C04861,3348261
C02254,3348262
C07360,3348263
C04619,3348264
C03108,3348265
C10344,3348266
C02573,3348267
C06532,3348268
C04393,3348269
C09241,3348270
C02883,3348271
C06945,3348272
C08513,3348273
C09249,3348274
C04108,3348275
C02573,3348276
C09363,3348277
C04597,3348278
C00614,3348279
C06396,3348280
C08989,3348281
C04105,3348282
C06835,3348283
C05585,3348284
C03394,3348285
C01109,3348286
C11188,3348287
C11509,3348288
C07311,3348289
C04125,3348290
C03218,3348291
C12405,3348292
C01063,3348293
C07354,3348294
C05061,3348295
C07646,3348296
C06962,3348297
C12124,3348298
C06494,3348299
C02708,3348300
C04125,3348301
C02458,3348302
C07518,3348303
C04105,3348304
C03738,3348305
C08945,3348306
C09628,3348307
C01109,3348308
C08269,3348309
C08962,3348310
C07171,3348311
C08662,3348312
C03738,3348313
C08106,3348314
C07750,3348315
C08962,3348316
C12942,3348317
C01128,3348318
C04105,3348319
C10842,3348320
C01119,3348321
C01222,3348322
C00768,3348323
C04285,3348324
C00889,3348325
C11143,3348326
C04125,3348327
C00854,3348328
C04105,3348329
C07360,3348330
C08557,3348331
C01109,3348332
C11709,3348333
C07648,3348334
C01377,3348335
C12750,3348336
C06121,3348337
C12517,3348338
C11309,3348339
C06121,3348340
C12961,3348341
C09902,3348342
C08166,3348343
C07858,3348344
C08595,3348345
C04125,3348346
C02000,3348347
C02716,3348348
C01333,3348349
C02354,3348350
C10568,3348351
C03405,3348352
C08924,3348353
C01721,3348354
C12785,3348355
C06262,3348356
C13171,3348357
C08489,3348358
C09495,3348359
C11173,3348360
C01138,3348361
C02231,3348362
C00181,3348363
C05825,3348364
C02354,3348365
C01116,3348366
C01333,3348367
C00854,3348368
C06403,3348369
C00642,3348370
C10350,3348371
C12961,3348372
C02573,3348373
C13493,3348374
C12975,3348375
C03427,3348376
C08217,3348377
C10433,3348378
C08190,3348379
C05786,3348380
C12966,3348381
C06757,3348382
C08662,3348383
C01109,3348384
C03218,3348385
C10016,3348386
C00854,3348387
C03363,3348388
C12211,3348389
C03125,3348390
C08918,3348391
C13197,3348392
C12417,3348393
C01953,3348394
C04125,3348395
C04798,3348396
C10422,3348397
C03558,3348398
C07355,3348399
C08989,3348400
C12249,3348401
C07845,3348402
C03218,3348403
C12132,3348404
C07858,3348405
C06139,3348406
C00889,3348407
C04125,3348408
C10568,3348409
C06224,3348410
C02311,3348411
C08918,3348412
C09995,3348413
C08945,3348414
C04571,3348415
C05381,3348416
C04125,3348417
C00181,3348418
C11709,3348419
C06031,3348420
C11919,3348421
C10507,3348422
C04108,3348423
C08621,3348424
C02354,3348425
C02716,3348426
C04196,3348427
C02000,3348428
C09365,3348429
C06031,3348430
C08256,3348431
C08755,3348432
C11019,3348433
C11010,3348434
C04125,3348435
C09363,3348436
C02133,3348437
C03184,3348438
C02006,3348439
C02809,3348440
C04571,3348441
C04125,3348442
C11173,3348443
C02609,3348444
C11889,3348445
C12061,3348446
C12132,3348447
C11010,3348448
C05362,3348449
C05381,3348450
C03412,3348451
C11709,3348452
C03218,3348453
C02309,3348454
C05378,3348455
C03060,3348456
C05381,3348457
C07360,3348458
C01109,3348459
C03047,3348460
C04515,3348461
C03218,3348462
C04893,3348463
C04196,3348464
C11000,3348465
C07021,3348466
C02354,3348467
C07171,3348468
C08422,3348469
C03184,3348470
C13440,3348471
C02250,3348472
C05245,3348473
C13440,3348474
C07867,3348475
C13440,3348476
C11005,3348477
C00750,3348478
C11847,3348479
C08924,3348480
C12234,3348481
C09490,3348482
C05381,3348483
C01109,3348484
C03080,3348485
C11539,3348486
C00768,3348487
C01109,3348488
C07867,3348489
C13490,3348490
C03711,3348491
C08962,3348492
C02320,3348493
C12061,3348494
C06705,3348495
C00956,3348496
C09582,3348497
C08945,3348498
C02573,3348499
C06545,3348500
C06121,3348501
C09363,3348502
C04105,3348503
C12036,3348504
C12797,3348505
C06031,3348506
C09241,3348507
C09149,3348508
C04125,3348509
C00073,3348510
C05381,3348511
C10344,3348512
C04125,3348513
C07646,3348514
C08918,3348515
C01521,3348516
C09363,3348517
C11413,3348518
C06135,3348519
C06320,3348520
C07867,3348521
C05690,3348522
C05782,3348523
C09924,3348524
C08924,3348525
C05263,3348526
C03575,3348527
C09241,3348528
C11923,3348529
C07354,3348530
C04125,3348531
C09657,3348532
C06121,3348533
C02231,3348534
C04965,3348535
C02311,3348536
C09471,3348537
C11596,3348538
C01109,3348539
C11527,3348540
C11373,3348541
C03218,3348542
C03363,3348543
C06515,3348544
C04965,3348545
C07864,3348546
C01109,3348547
C08945,3348548
C11923,3348549
C10507,3348550
C01138,3348551
C13269,3348552
C04026,3348553
C11923,3348554
C02285,3348555
C13354,3348556
C06224,3348557
C05782,3348558
C00452,3348559
C03218,3348560
C11496,3348561
C06067,3348562
C04865,3348563
C07149,3348564
C06494,3348565
C08422,3348566
C03133,3348567
C07936,3348568
C09929,3348569
C06121,3348570
C08083,3348571
C10019,3348572
C09241,3348573
C10507,3348574
C12867,3348575
C03608,3348576
C13269,3348577
C11000,3348578
C02458,3348579
C01254,3348580
C00288,3348581
C03125,3348582
C07149,3348583
C06224,3348584
C01119,3348585
C09251,3348586
C12166,3348587
C11522,3348588
C01041,3348589
C07646,3348590
C09736,3348591
C02573,3348592
C03933,3348593
C09933,3348594
C02354,3348595
C00421,3348596
C07134,3348597
C06190,3348598
C00107,3348599
C03125,3348600
C02250,3348601
C02000,3348602
C06821,3348603
C01966,3348604
C07456,3348605
C01618,3348606
C11733,3348607
C03839,3348608
C09530,3348609
C08083,3348610
C01119,3348611
C11923,3348612
C00329,3348613
C05128,3348614
C13440,3348615
C01119,3348616
C07149,3348617
C05604,3348618
C03589,3348619
C07562,3348620
C01016,3348621
C07867,3348622
C08083,3348623
C06220,3348624
C04125,3348625
C11509,3348626
C09117,3348627
C12012,3348628
C06630,3348629
C07927,3348630
C04108,3348631
C08943,3348632
C02247,3348633
C07562,3348634
C07562,3348635
C01109,3348636
C10800,3348637
C09365,3348638
C08943,3348639
C13440,3348640
C06121,3348641
C06494,3348642
C13233,3348643
C11733,3348644
C10800,3348645
C05560,3348646
C00768,3348647
C02354,3348648
C04965,3348649
C00232,3348650
C02247,3348651
C03047,3348652
C09939,3348653
C09998,3348654
C06190,3348655
C08635,3348656
C03218,3348657
C02133,3348658
C07872,3348659
C11923,3348660
C04746,3348661
C11496,3348662
C10127,3348663
C08450,3348664
C05825,3348665
C12132,3348666
C00094,3348667
C07872,3348668
C07562,3348669
C02557,3348670
C12517,3348671
C04125,3348672
C13440,3348673
C07648,3348674
C08450,3348675
C04108,3348676
C07560,3348677
C04551,3348678
C03427,3348679
C11923,3348680
C08489,3348681
C03837,3348682
C00326,3348683
C10814,3348684
C07612,3348685
C05245,3348686
C04046,3348687
C06835,3348688
C09363,3348689
C02557,3348690
C05320,3348691
C11509,3348692
C07109,3348693
C09241,3348694
C02147,3348695
C11266,3348696
C02809,3348697
C07612,3348698
C10344,3348699
C00107,3348700
C09306,3348701
C07354,3348702
C12561,3348703
C09241,3348704
C00889,3348705
C10800,3348706
C07648,3348707
C09165,3348708
C07612,3348709
C08943,3348710
C05862,3348711
C05876,3348712
C08314,3348713
C03363,3348714
C08450,3348715
C09800,3348716
C07212,3348717
C05289,3348718
C11496,3348719
C09939,3348720
C11381,3348721
C03341,3348722
C11000,3348723
C03363,3348724
C08707,3348725
C00094,3348726
C00892,3348727
C09241,3348728
C05704,3348729
C12186,3348730
C06942,3348731
C02557,3348732
C08341,3348733
C04329,3348734
C03341,3348735
C04125,3348736
C08943,3348737
C01377,3348738
C10344,3348739
C08083,3348740
C09691,3348741
C05690,3348742
C05674,3348743
C05791,3348744
C13440,3348745
C13440,3348746
C04619,3348747
C11413,3348748
C05560,3348749
C12572,3348750
C11709,3348751
C06630,3348752
C05381,3348753
C02502,3348754
C10016,3348755
C11709,3348756
C02502,3348757
C03080,3348758
C06744,3348759
C12413,3348760
C07345,3348761
C11000,3348762
C06744,3348763
C02573,3348764
C13440,3348765
C11709,3348766
C04861,3348767
C11670,3348768
C01155,3348769
C07671,3348770
C06215,3348771
C06224,3348772
C01721,3348773
C08450,3348774
C04828,3348775
C06438,3348776
C09683,3348777
C09221,3348778
C08962,3348779
C08341,3348780
C02515,3348781
C09683,3348782
C13440,3348783
C06494,3348784
C02579,3348785
C06036,3348786
C01155,3348787
C08256,3348788
C01990,3348789
C05245,3348790
C02502,3348791
C11670,3348792
C04125,3348793
C01135,3348794
C04125,3348795
C06224,3348796
C02502,3348797
C06224,3348798
C02147,3348799
C12942,3348800
C03377,3348801
C11031,3348802
C11709,3348803
C06147,3348804
C13440,3348805
C04125,3348806
C02502,3348807
C09691,3348808
C05192,3348809
C04046,3348810
C00728,3348811
C03218,3348812
C05973,3348813
C00513,3348814
C08972,3348815
C06744,3348816
C01040,3348817
C05595,3348818
C13264,3348819
C13440,3348820
C13364,3348821
C06121,3348822
C05690,3348823
C09683,3348824
C02354,3348825
C10553,3348826
C07729,3348827
C09683,3348828
C11533,3348829
C08623,3348830
C12166,3348831
C09683,3348832
C02354,3348833
C09683,3348834
C02902,3348835
C03575,3348836
C12033,3348837
C03341,3348838
C01109,3348839
C04125,3348840
C11037,3348841
C03910,3348842
C02354,3348843
C04828,3348844
C12166,3348845
C11352,3348846
C03541,3348847
C06224,3348848
C08083,3348849
C00854,3348850
C03427,3348851
C08037,3348852
C06947,3348853
C06299,3348854
C04108,3348855
C02573,3348856
C11539,3348857
C05876,3348858
C05245,3348859
C06067,3348860
C01155,3348861
C07858,3348862
C02084,3348863
C11923,3348864
C00452,3348865
C03575,3348866
C05245,3348867
C08341,3348868
C08037,3348869
C06494,3348870
C07586,3348871
C01721,3348872
C07626,3348873
C01116,3348874
C05704,3348875
C08962,3348876
C09568,3348877
C09363,3348878
C00235,3348879
C12942,3348880
C05704,3348881
C10424,3348882
C02716,3348883
C06121,3348884
C08036,3348885
C03218,3348886
C10042,3348887
C11522,3348888
C06198,3348889
C07354,3348890
C03550,3348891
C07646,3348892
C04125,3348893
C12124,3348894
C05921,3348895
C05245,3348896
C06121,3348897
C01109,3348898
C11709,3348899
C09819,3348900
C03738,3348901
C06224,3348902
C12166,3348903
C04361,3348904
C09582,3348905
C09666,3348906
C06303,3348907
C09657,3348908
C00854,3348909
C09471,3348910
C03218,3348911
C08036,3348912
C11709,3348913
C09666,3348914
C09666,3348915
C01432,3348916
C03240,3348917
C11381,3348918
C03060,3348919
C10344,3348920
C11429,3348921
C08854,3348922
C12267,3348923
C09827,3348924
C02000,3348925
C13440,3348926
C06942,3348927
C01119,3348928
C01818,3348929
C01119,3348930
C03218,3348931
C11929,3348932
C02000,3348933
C09582,3348934
C00854,3348935
C07671,3348936
C12166,3348937
C03406,3348938
C08623,3348939
C03406,3348940
C12602,3348941
C11911,3348942
C07821,3348943
C05031,3348944
C11413,3348945
C09363,3348946
C12124,3348947
C06962,3348948
C04125,3348949
C01721,3348950
C08036,3348951
C07711,3348952
C01996,3348953
C11457,3348954
C03066,3348955
C00854,3348956
C06578,3348957
C12690,3348958
C09666,3348959
C12517,3348960
C01119,3348961
C05258,3348962
C04125,3348963
C05973,3348964
C12084,3348965
C01349,3348966
C11413,3348967
C02716,3348968
C00458,3348969
C02891,3348970
C06147,3348971
C02732,3348972
C02897,3348973
C05704,3348974
C07867,3348975
C06224,3348976
C08422,3348977
C11923,3348978
C12124,3348979
C00854,3348980
C08925,3348981
C03406,3348982
C09800,3348983
C01016,3348984
C07729,3348985
C06494,3348986
C09666,3348987
C03080,3348988
C03487,3348989
C07956,3348990
C13364,3348991
C11429,3348992
C00094,3348993
C05876,3348994
C09576,3348995
C00443,3348996
C00186,3348997
C05153,3348998
C01119,3348999
C10287,3349000
C07648,3349001
C12887,3349002
C03550,3349003
C02502,3349004
C02354,3349005
C01119,3349006
C01119,3349007
C12982,3349008
C09286,3349009
C09274,3349010
C02000,3349011
C13487,3349012
C03136,3349013
C09363,3349014
C09819,3349015
C02841,3349016
C09819,3349017
C08422,3349018
C09933,3349019
C04125,3349020
C13440,3349021
C10344,3349022
C11810,3349023
C01596,3349024
C03218,3349025
C12961,3349026
C01155,3349027
C07648,3349028
C07354,3349029
C09791,3349030
C12124,3349031
C00540,3349032
C10421,3349033
C06962,3349034
C00452,3349035
C10821,3349036
C02354,3349037
C04965,3349038
C02354,3349039
C03363,3349040
C01185,3349041
C01205,3349042
C01618,3349043
C01116,3349044
C07867,3349045
C13440,3349046
C13440,3349047
C00854,3349048
C03218,3349049
C07354,3349050
C10387,3349051
C11709,3349052
C02354,3349053
C03218,3349054
C05625,3349055
C02371,3349056
C04195,3349057
C04125,3349058
C01222,3349059
C01727,3349060
C06532,3349061
C02187,3349062
C11543,3349063
C10519,3349064
C07646,3349065
C08943,3349066
C05153,3349067
C11923,3349068
C13440,3349069
C03575,3349070
C11600,3349071
C01721,3349072
C01119,3349073
C08269,3349074
C07091,3349075
C09666,3349076
C01155,3349077
C09274,3349078
C10421,3349079
C09241,3349080
C02000,3349081
C13440,3349082
C10344,3349083
C03218,3349084
C11294,3349085
C00642,3349086
C04125,3349087
C03136,3349088
C08906,3349089
C09800,3349090
C01855,3349091
C01618,3349092
C11418,3349093
C05245,3349094
C03427,3349095
C02716,3349096
C03575,3349097
C09241,3349098
C06224,3349099
C05704,3349100
C01155,3349101
C04108,3349102
C07909,3349103
C11923,3349104
C08943,3349105
C09933,3349106
C06880,3349107
C07354,3349108
C08842,3349109
C08918,3349110
C10053,3349111
C12094,3349112
C10867,3349113
C07858,3349114
C10304,3349115
C08943,3349116
C07096,3349117
C02480,3349118
C06121,3349119
C08918,3349120
C05622,3349121
C09471,3349122
C11539,3349123
C04123,3349124
C13354,3349125
C11031,3349126
C05551,3349127
C02609,3349128
C04046,3349129
C07612,3349130
C09365,3349131
C07609,3349132
C07091,3349133
C06438,3349134
C07987,3349135
C04828,3349136
C11584,3349137
C13440,3349138
C00768,3349139
C03549,3349140
C08945,3349141
C05245,3349142
C01119,3349143
C08918,3349144
C00416,3349145
C05999,3349146
C04185,3349147
C09241,3349148
C11003,3349149
C00750,3349150
C04965,3349151
C00854,3349152
C03136,3349153
C07149,3349154
C03714,3349155
C05498,3349156
C08918,3349157
C03218,3349158
C08918,3349159
C11000,3349160
C02309,3349161
C04125,3349162
C01040,3349163
C03218,3349164
C02245,3349165
C11923,3349166
C07134,3349167
C03549,3349168
C05245,3349169
C07867,3349170
C00889,3349171
C05831,3349172
C06299,3349173
C01922,3349174
C12027,3349175
C09800,3349176
C11444,3349177
C05097,3349178
C03427,3349179
C12672,3349180
C02480,3349181
C11923,3349182
C05560,3349183
C07867,3349184
C11842,3349185
C12166,3349186
C06026,3349187
C03738,3349188
C04597,3349189
C02716,3349190
C08375,3349191
C09241,3349192
C09053,3349193
C03218,3349194
C08962,3349195
C07944,3349196
C07646,3349197
C04125,3349198
C09727,3349199
C00942,3349200
C00122,3349201
C05876,3349202
C13440,3349203
C00773,3349204
C00294,3349205
C08918,3349206
C07936,3349207
C12900,3349208
C04125,3349209
C02573,3349210
C12942,3349211
C01155,3349212
C06224,3349213
C04125,3349214
C02214,3349215
C06884,3349216
C11813,3349217
C00750,3349218
C02716,3349219
C03692,3349220
C06299,3349221
C10344,3349222
C06299,3349223
C08402,3349224
C06494,3349225
C08741,3349226
C07562,3349227
C02902,3349228
C12094,3349229
C04241,3349230
C06299,3349231
C02902,3349232
C09174,3349233
C04073,3349234
C05876,3349235
C02180,3349236
C10344,3349237
C08448,3349238
C02180,3349239
C05245,3349240
C12690,3349241
C06299,3349242
C08945,3349243
C07987,3349244
C03622,3349245
C12948,3349246
C09363,3349247
C07957,3349248
C03047,3349249
C08777,3349250
C05836,3349251
C01119,3349252
C07149,3349253
C10164,3349254
C11923,3349255
C03218,3349256
C05381,3349257
C09417,3349258
C06886,3349259
C06299,3349260
C00249,3349261
C07936,3349262
C08755,3349263
C12942,3349264
C10383,3349265
C02393,3349266
C02902,3349267
C05625,3349268
C06031,3349269
C00889,3349270
C13309,3349271
C01721,3349272
C12690,3349273
C07646,3349274
C05560,3349275
C12974,3349276
C02573,3349277
C07134,3349278
C12942,3349279
C01966,3349280
C11044,3349281
C04125,3349282
C03575,3349283
C04984,3349284
C04258,3349285
C09471,3349286
C09365,3349287
C01909,3349288
C06940,3349289
C03595,3349290
C09657,3349291
C02231,3349292
C00499,3349293
C12084,3349294
C04313,3349295
C02502,3349296
C05560,3349297
C01243,3349298
C02231,3349299
C01119,3349300
C06121,3349301
C04125,3349302
C00750,3349303
C08755,3349304
C11000,3349305
C09826,3349306
C09301,3349307
C05690,3349308
C09165,3349309
C00090,3349310
C08555,3349311
C04125,3349312
C10035,3349313
C06694,3349314
C04984,3349315
C09454,3349316
C04007,3349317
C07224,3349318
C02354,3349319
C04007,3349320
C09800,3349321
C02480,3349322
C00726,3349323
C05610,3349324
C02000,3349325
C03218,3349326
C11000,3349327
C03738,3349328
C02902,3349329
C12785,3349330
C07867,3349331
C03474,3349332
C04125,3349333
C06744,3349334
C12983,3349335
C09241,3349336
C12166,3349337
C06855,3349338
C00090,3349339
C02320,3349340
C09238,3349341
C10507,3349342
C02902,3349343
C07648,3349344
C07473,3349345
C06464,3349346
C09556,3349347
C11543,3349348
C07648,3349349
C00331,3349350
C02036,3349351
C11309,3349352
C01422,3349353
C10981,3349354
C05704,3349355
C11923,3349356
C11309,3349357
C12094,3349358
C03487,3349359
C08962,3349360
C08597,3349361
C13440,3349362
C03309,3349363
C09301,3349364
C03278,3349365
C11496,3349366
C13196,3349367
C06215,3349368
C02573,3349369
C10344,3349370
C10344,3349371
C01109,3349372
C08945,3349373
C09800,3349374
C06538,3349375
C07867,3349376
C04125,3349377
C04614,3349378
C02716,3349379
C11879,3349380
C08958,3349381
C08742,3349382
C03218,3349383
C02502,3349384
C10867,3349385
C12166,3349386
C05624,3349387
C01347,3349388
C09301,3349389
C05381,3349390
C11522,3349391
C12690,3349392
C09823,3349393
C12517,3349394
C03047,3349395
C07564,3349396
C05772,3349397
C05704,3349398
C05712,3349399
C11709,3349400
C09800,3349401
C00750,3349402
C00329,3349403
C13461,3349404
C07646,3349405
C04172,3349406
C08483,3349407
C03707,3349408
C07281,3349409
C02000,3349410
C06415,3349411
C11923,3349412
C04984,3349413
C05604,3349414
C07671,3349415
C02761,3349416
C00773,3349417
C11945,3349418
C03285,3349419
C13440,3349420
C08962,3349421
C00245,3349422
C09582,3349423
C06224,3349424
C07562,3349425
C04473,3349426
C08662,3349427
C08450,3349428
C07824,3349429
C08962,3349430
C02502,3349431
C08913,3349432
C11923,3349433
