transaction_id,device_id
3307926,DEVICE_UNKNOWN_DEVICE
3307927,DEVICE_UNKNOWN_DEVICE
3307928,DEVICE_iOS Device
3307929,DEVICE_UNKNOWN_DEVICE
3307930,DEVICE_UNKNOWN_DEVICE
3307931,DEVICE_UNKNOWN_DEVICE
3307932,DEVICE_UNKNOWN_DEVICE
3307933,DEVICE_UNKNOWN_DEVICE
3307934,DEVICE_UNKNOWN_DEVICE
3307935,DEVICE_UNKNOWN_DEVICE
3307936,DEVICE_SAMSUNG SM-G891A Build/NRD90M
3307937,DEVICE_MacOS
3307938,DEVICE_UNKNOWN_DEVICE
3307939,DEVICE_Windows
3307940,DEVICE_Trident/7.0
3307941,DEVICE_UNKNOWN_DEVICE
3307942,DEVICE_UNKNOWN_DEVICE
3307943,DEVICE_UNKNOWN_DEVICE
3307944,DEVICE_UNKNOWN_DEVICE
3307945,DEVICE_UNKNOWN_DEVICE
3307946,DEVICE_UNKNOWN_DEVICE
3307947,DEVICE_UNKNOWN_DEVICE
3307948,DEVICE_UNKNOWN_DEVICE
3307949,DEVICE_UNKNOWN_DEVICE
3307950,DEVICE_UNKNOWN_DEVICE
3307951,DEVICE_UNKNOWN_DEVICE
3307952,DEVICE_UNKNOWN_DEVICE
3307953,DEVICE_UNKNOWN_DEVICE
3307954,DEVICE_UNKNOWN_DEVICE
3307955,DEVICE_UNKNOWN_DEVICE
3307956,DEVICE_UNKNOWN_DEVICE
3307957,DEVICE_UNKNOWN_DEVICE
3307958,DEVICE_Windows
3307959,DEVICE_UNKNOWN_DEVICE
3307960,DEVICE_UNKNOWN_DEVICE
3307961,DEVICE_UNKNOWN_DEVICE
3307962,DEVICE_UNKNOWN_DEVICE
3307963,DEVICE_UNKNOWN_DEVICE
3307964,DEVICE_UNKNOWN_DEVICE
3307965,DEVICE_MacOS
3307966,DEVICE_Windows
3307967,DEVICE_UNKNOWN_DEVICE
3307968,DEVICE_UNKNOWN_DEVICE
3307969,DEVICE_UNKNOWN_DEVICE
3307970,DEVICE_UNKNOWN_DEVICE
3307971,DEVICE_UNKNOWN_DEVICE
3307972,DEVICE_UNKNOWN_DEVICE
3307973,DEVICE_UNKNOWN_DEVICE
3307974,DEVICE_UNKNOWN_DEVICE
3307975,DEVICE_UNKNOWN_DEVICE
3307976,DEVICE_UNKNOWN_DEVICE
3307977,DEVICE_UNKNOWN_DEVICE
3307978,DEVICE_UNKNOWN_DEVICE
3307979,DEVICE_UNKNOWN_DEVICE
3307980,DEVICE_UNKNOWN_DEVICE
3307981,DEVICE_UNKNOWN_DEVICE
3307982,DEVICE_UNKNOWN_DEVICE
3307983,DEVICE_Windows
3307984,DEVICE_UNKNOWN_DEVICE
3307985,DEVICE_UNKNOWN_DEVICE
3307986,DEVICE_UNKNOWN_DEVICE
3307987,DEVICE_UNKNOWN_DEVICE
3307988,DEVICE_Windows
3307989,DEVICE_UNKNOWN_DEVICE
3307990,DEVICE_UNKNOWN_DEVICE
3307991,DEVICE_iOS Device
3307992,DEVICE_UNKNOWN_DEVICE
3307993,DEVICE_MacOS
3307994,DEVICE_UNKNOWN_DEVICE
3307995,DEVICE_UNKNOWN_DEVICE
3307996,DEVICE_UNKNOWN_DEVICE
3307997,DEVICE_UNKNOWN_DEVICE
3307998,DEVICE_MotoE2(4G-LTE
3307999,DEVICE_UNKNOWN_DEVICE
3308000,DEVICE_UNKNOWN_DEVICE
3308001,DEVICE_UNKNOWN_DEVICE
3308002,DEVICE_UNKNOWN_DEVICE
3308003,DEVICE_UNKNOWN_DEVICE
3308004,DEVICE_UNKNOWN_DEVICE
3308005,DEVICE_UNKNOWN_DEVICE
3308006,DEVICE_UNKNOWN_DEVICE
3308007,DEVICE_UNKNOWN_DEVICE
3308008,DEVICE_UNKNOWN_DEVICE
3308009,DEVICE_UNKNOWN_DEVICE
3308010,DEVICE_UNKNOWN_DEVICE
3308011,DEVICE_UNKNOWN_DEVICE
3308012,DEVICE_UNKNOWN_DEVICE
3308013,DEVICE_UNKNOWN_DEVICE
3308014,DEVICE_UNKNOWN_DEVICE
3308015,DEVICE_UNKNOWN_DEVICE
3308016,DEVICE_UNKNOWN_DEVICE
3308017,DEVICE_UNKNOWN_DEVICE
3308018,DEVICE_UNKNOWN_DEVICE
3308019,DEVICE_UNKNOWN_DEVICE
3308020,DEVICE_UNKNOWN_DEVICE
3308021,DEVICE_Windows
3308022,DEVICE_UNKNOWN_DEVICE
3308023,DEVICE_Windows
3308024,DEVICE_UNKNOWN_DEVICE
3308025,DEVICE_UNKNOWN_DEVICE
3308026,DEVICE_UNKNOWN_DEVICE
3308027,DEVICE_rv:11.0
3308028,DEVICE_UNKNOWN_DEVICE
3308029,DEVICE_UNKNOWN_DEVICE
3308030,DEVICE_UNKNOWN_DEVICE
3308031,DEVICE_UNKNOWN_DEVICE
3308032,DEVICE_UNKNOWN_DEVICE
3308033,DEVICE_UNKNOWN_DEVICE
3308034,DEVICE_UNKNOWN_DEVICE
3308035,DEVICE_UNKNOWN_DEVICE
3308036,DEVICE_UNKNOWN_DEVICE
3308037,DEVICE_UNKNOWN_DEVICE
3308038,DEVICE_UNKNOWN_DEVICE
3308039,DEVICE_UNKNOWN_DEVICE
3308040,DEVICE_UNKNOWN_DEVICE
3308041,DEVICE_UNKNOWN_DEVICE
3308042,DEVICE_UNKNOWN_DEVICE
3308043,DEVICE_UNKNOWN_DEVICE
3308044,DEVICE_UNKNOWN_DEVICE
3308045,DEVICE_UNKNOWN_DEVICE
3308046,DEVICE_UNKNOWN_DEVICE
3308047,DEVICE_UNKNOWN_DEVICE
3308048,DEVICE_UNKNOWN_DEVICE
3308049,DEVICE_UNKNOWN_DEVICE
3308050,DEVICE_UNKNOWN_DEVICE
3308051,DEVICE_MacOS
3308052,DEVICE_UNKNOWN_DEVICE
3308053,DEVICE_Windows
3308054,DEVICE_UNKNOWN_DEVICE
3308055,DEVICE_UNKNOWN_DEVICE
3308056,DEVICE_UNKNOWN_DEVICE
3308057,DEVICE_UNKNOWN_DEVICE
3308058,DEVICE_UNKNOWN_DEVICE
3308059,DEVICE_UNKNOWN_DEVICE
3308060,DEVICE_UNKNOWN_DEVICE
3308061,DEVICE_UNKNOWN_DEVICE
3308062,DEVICE_UNKNOWN_DEVICE
3308063,DEVICE_UNKNOWN_DEVICE
3308064,DEVICE_Windows
3308065,DEVICE_UNKNOWN_DEVICE
3308066,DEVICE_UNKNOWN_DEVICE
3308067,DEVICE_UNKNOWN_DEVICE
3308068,DEVICE_UNKNOWN_DEVICE
3308069,DEVICE_UNKNOWN_DEVICE
3308070,DEVICE_UNKNOWN_DEVICE
3308071,DEVICE_UNKNOWN_DEVICE
3308072,DEVICE_SM-G570M Build/MMB29K
3308073,DEVICE_UNKNOWN_DEVICE
3308074,DEVICE_Windows
3308075,DEVICE_UNKNOWN_DEVICE
3308076,DEVICE_UNKNOWN_DEVICE
3308077,DEVICE_Windows
3308078,DEVICE_UNKNOWN_DEVICE
3308079,DEVICE_UNKNOWN_DEVICE
3308080,DEVICE_UNKNOWN_DEVICE
3308081,DEVICE_UNKNOWN_DEVICE
3308082,DEVICE_UNKNOWN_DEVICE
3308083,DEVICE_UNKNOWN_DEVICE
3308084,DEVICE_UNKNOWN_DEVICE
3308085,DEVICE_UNKNOWN_DEVICE
3308086,DEVICE_UNKNOWN_DEVICE
3308087,DEVICE_UNKNOWN_DEVICE
3308088,DEVICE_UNKNOWN_DEVICE
3308089,DEVICE_UNKNOWN_DEVICE
3308090,DEVICE_Windows
3308091,DEVICE_UNKNOWN_DEVICE
3308092,DEVICE_UNKNOWN_DEVICE
3308093,DEVICE_UNKNOWN_DEVICE
3308094,DEVICE_UNKNOWN_DEVICE
3308095,DEVICE_Moto G (4) Build/NPJS25.93-14-13
3308096,DEVICE_UNKNOWN_DEVICE
3308097,DEVICE_UNKNOWN_DEVICE
3308098,DEVICE_UNKNOWN_DEVICE
3308099,DEVICE_UNKNOWN_DEVICE
3308100,DEVICE_UNKNOWN_DEVICE
3308101,DEVICE_UNKNOWN_DEVICE
3308102,DEVICE_UNKNOWN_DEVICE
3308103,DEVICE_UNKNOWN_DEVICE
3308104,DEVICE_UNKNOWN_DEVICE
3308105,DEVICE_Trident/7.0
3308106,DEVICE_UNKNOWN_DEVICE
3308107,DEVICE_UNKNOWN_DEVICE
3308108,DEVICE_UNKNOWN_DEVICE
3308109,DEVICE_UNKNOWN_DEVICE
3308110,DEVICE_UNKNOWN_DEVICE
3308111,DEVICE_UNKNOWN_DEVICE
3308112,DEVICE_UNKNOWN_DEVICE
3308113,DEVICE_UNKNOWN_DEVICE
3308114,DEVICE_UNKNOWN_DEVICE
3308115,DEVICE_UNKNOWN_DEVICE
3308116,DEVICE_UNKNOWN_DEVICE
3308117,DEVICE_UNKNOWN_DEVICE
3308118,DEVICE_UNKNOWN_DEVICE
3308119,DEVICE_UNKNOWN_DEVICE
3308120,DEVICE_SM-N900W8 Build/LRX21V
3308121,DEVICE_UNKNOWN_DEVICE
3308122,DEVICE_UNKNOWN_DEVICE
3308123,DEVICE_UNKNOWN_DEVICE
3308124,DEVICE_UNKNOWN_DEVICE
3308125,DEVICE_UNKNOWN_DEVICE
3308126,DEVICE_UNKNOWN_DEVICE
3308127,DEVICE_UNKNOWN_DEVICE
3308128,DEVICE_UNKNOWN_DEVICE
3308129,DEVICE_Trident/7.0
3308130,DEVICE_UNKNOWN_DEVICE
3308131,DEVICE_UNKNOWN_DEVICE
3308132,DEVICE_UNKNOWN_DEVICE
3308133,DEVICE_Windows
3308134,DEVICE_UNKNOWN_DEVICE
3308135,DEVICE_UNKNOWN_DEVICE
3308136,DEVICE_UNKNOWN_DEVICE
3308137,DEVICE_UNKNOWN_DEVICE
3308138,DEVICE_UNKNOWN_DEVICE
3308139,DEVICE_UNKNOWN_DEVICE
3308140,DEVICE_UNKNOWN_DEVICE
3308141,DEVICE_Windows
3308142,DEVICE_UNKNOWN_DEVICE
3308143,DEVICE_Windows
3308144,DEVICE_UNKNOWN_DEVICE
3308145,DEVICE_UNKNOWN_DEVICE
3308146,DEVICE_Windows
3308147,DEVICE_iOS Device
3308148,DEVICE_UNKNOWN_DEVICE
3308149,DEVICE_UNKNOWN_DEVICE
3308150,DEVICE_ALE-L23 Build/HuaweiALE-L23
3308151,DEVICE_UNKNOWN_DEVICE
3308152,DEVICE_UNKNOWN_DEVICE
3308153,DEVICE_UNKNOWN_DEVICE
3308154,DEVICE_UNKNOWN_DEVICE
3308155,DEVICE_Windows
3308156,DEVICE_UNKNOWN_DEVICE
3308157,DEVICE_UNKNOWN_DEVICE
3308158,DEVICE_UNKNOWN_DEVICE
3308159,DEVICE_UNKNOWN_DEVICE
3308160,DEVICE_UNKNOWN_DEVICE
3308161,DEVICE_UNKNOWN_DEVICE
3308162,DEVICE_UNKNOWN_DEVICE
3308163,DEVICE_UNKNOWN_DEVICE
3308164,DEVICE_UNKNOWN_DEVICE
3308165,DEVICE_UNKNOWN_DEVICE
3308166,DEVICE_UNKNOWN_DEVICE
3308167,DEVICE_UNKNOWN_DEVICE
3308168,DEVICE_UNKNOWN_DEVICE
3308169,DEVICE_UNKNOWN_DEVICE
3308170,DEVICE_UNKNOWN_DEVICE
3308171,DEVICE_UNKNOWN_DEVICE
3308172,DEVICE_UNKNOWN_DEVICE
3308173,DEVICE_UNKNOWN_DEVICE
3308174,DEVICE_UNKNOWN_DEVICE
3308175,DEVICE_UNKNOWN_DEVICE
3308176,DEVICE_UNKNOWN_DEVICE
3308177,DEVICE_UNKNOWN_DEVICE
3308178,DEVICE_UNKNOWN_DEVICE
3308179,DEVICE_UNKNOWN_DEVICE
3308180,DEVICE_UNKNOWN_DEVICE
3308181,DEVICE_UNKNOWN_DEVICE
3308182,DEVICE_UNKNOWN_DEVICE
3308183,DEVICE_UNKNOWN_DEVICE
3308184,DEVICE_UNKNOWN_DEVICE
3308185,DEVICE_UNKNOWN_DEVICE
3308186,DEVICE_UNKNOWN_DEVICE
3308187,DEVICE_UNKNOWN_DEVICE
3308188,DEVICE_UNKNOWN_DEVICE
3308189,DEVICE_UNKNOWN_DEVICE
3308190,DEVICE_UNKNOWN_DEVICE
3308191,DEVICE_UNKNOWN_DEVICE
3308192,DEVICE_UNKNOWN_DEVICE
3308193,DEVICE_UNKNOWN_DEVICE
3308194,DEVICE_UNKNOWN_DEVICE
3308195,DEVICE_Trident/7.0
3308196,DEVICE_UNKNOWN_DEVICE
3308197,DEVICE_UNKNOWN_DEVICE
3308198,DEVICE_UNKNOWN_DEVICE
3308199,DEVICE_UNKNOWN_DEVICE
3308200,DEVICE_UNKNOWN_DEVICE
3308201,DEVICE_UNKNOWN_DEVICE
3308202,DEVICE_UNKNOWN_DEVICE
3308203,DEVICE_UNKNOWN_DEVICE
3308204,DEVICE_UNKNOWN_DEVICE
3308205,DEVICE_UNKNOWN_DEVICE
3308206,DEVICE_UNKNOWN_DEVICE
3308207,DEVICE_UNKNOWN_DEVICE
3308208,DEVICE_UNKNOWN_DEVICE
3308209,DEVICE_UNKNOWN_DEVICE
3308210,DEVICE_UNKNOWN_DEVICE
3308211,DEVICE_UNKNOWN_DEVICE
3308212,DEVICE_UNKNOWN_DEVICE
3308213,DEVICE_UNKNOWN_DEVICE
3308214,DEVICE_UNKNOWN_DEVICE
3308215,DEVICE_UNKNOWN_DEVICE
3308216,DEVICE_UNKNOWN_DEVICE
3308217,DEVICE_UNKNOWN_DEVICE
3308218,DEVICE_UNKNOWN_DEVICE
3308219,DEVICE_UNKNOWN_DEVICE
3308220,DEVICE_UNKNOWN_DEVICE
3308221,DEVICE_UNKNOWN_DEVICE
3308222,DEVICE_UNKNOWN_DEVICE
3308223,DEVICE_UNKNOWN_DEVICE
3308224,DEVICE_Trident/7.0
3308225,DEVICE_UNKNOWN_DEVICE
3308226,DEVICE_UNKNOWN_DEVICE
3308227,DEVICE_UNKNOWN_DEVICE
3308228,DEVICE_UNKNOWN_DEVICE
3308229,DEVICE_UNKNOWN_DEVICE
3308230,DEVICE_UNKNOWN_DEVICE
3308231,DEVICE_UNKNOWN_DEVICE
3308232,DEVICE_UNKNOWN_DEVICE
3308233,DEVICE_UNKNOWN_DEVICE
3308234,DEVICE_UNKNOWN_DEVICE
3308235,DEVICE_UNKNOWN_DEVICE
3308236,DEVICE_UNKNOWN_DEVICE
3308237,DEVICE_UNKNOWN_DEVICE
3308238,DEVICE_UNKNOWN_DEVICE
3308239,DEVICE_UNKNOWN_DEVICE
3308240,DEVICE_UNKNOWN_DEVICE
3308241,DEVICE_UNKNOWN_DEVICE
3308242,DEVICE_UNKNOWN_DEVICE
3308243,DEVICE_UNKNOWN_DEVICE
3308244,DEVICE_UNKNOWN_DEVICE
3308245,DEVICE_UNKNOWN_DEVICE
3308246,DEVICE_Windows
3308247,DEVICE_UNKNOWN_DEVICE
3308248,DEVICE_Windows
3308249,DEVICE_UNKNOWN_DEVICE
3308250,DEVICE_Windows
3308251,DEVICE_UNKNOWN_DEVICE
3308252,DEVICE_UNKNOWN_DEVICE
3308253,DEVICE_UNKNOWN_DEVICE
3308254,DEVICE_UNKNOWN_DEVICE
3308255,DEVICE_MacOS
3308256,DEVICE_UNKNOWN_DEVICE
3308257,DEVICE_UNKNOWN_DEVICE
3308258,DEVICE_Windows
3308259,DEVICE_UNKNOWN_DEVICE
3308260,DEVICE_UNKNOWN_DEVICE
3308261,DEVICE_UNKNOWN_DEVICE
3308262,DEVICE_UNKNOWN_DEVICE
3308263,DEVICE_UNKNOWN_DEVICE
3308264,DEVICE_UNKNOWN_DEVICE
3308265,DEVICE_UNKNOWN_DEVICE
3308266,DEVICE_UNKNOWN_DEVICE
3308267,DEVICE_UNKNOWN_DEVICE
3308268,DEVICE_UNKNOWN_DEVICE
3308269,DEVICE_UNKNOWN_DEVICE
3308270,DEVICE_UNKNOWN_DEVICE
3308271,DEVICE_UNKNOWN_DEVICE
3308272,DEVICE_UNKNOWN_DEVICE
3308273,DEVICE_UNKNOWN_DEVICE
3308274,DEVICE_UNKNOWN_DEVICE
3308275,DEVICE_UNKNOWN_DEVICE
3308276,DEVICE_UNKNOWN_DEVICE
3308277,DEVICE_UNKNOWN_DEVICE
3308278,DEVICE_UNKNOWN_DEVICE
3308279,DEVICE_UNKNOWN_DEVICE
3308280,DEVICE_UNKNOWN_DEVICE
3308281,DEVICE_UNKNOWN_DEVICE
3308282,DEVICE_UNKNOWN_DEVICE
3308283,DEVICE_UNKNOWN_DEVICE
3308284,DEVICE_UNKNOWN_DEVICE
3308285,DEVICE_Windows
3308286,DEVICE_UNKNOWN_DEVICE
3308287,DEVICE_UNKNOWN_DEVICE
3308288,DEVICE_UNKNOWN_DEVICE
3308289,DEVICE_SM-G935F Build/NRD90M
3308290,DEVICE_UNKNOWN_DEVICE
3308291,DEVICE_Windows
3308292,DEVICE_UNKNOWN_DEVICE
3308293,DEVICE_UNKNOWN_DEVICE
3308294,DEVICE_UNKNOWN_DEVICE
3308295,DEVICE_UNKNOWN_DEVICE
3308296,DEVICE_UNKNOWN_DEVICE
3308297,DEVICE_Windows
3308298,DEVICE_UNKNOWN_DEVICE
3308299,DEVICE_UNKNOWN_DEVICE
3308300,DEVICE_UNKNOWN_DEVICE
3308301,DEVICE_UNKNOWN_DEVICE
3308302,DEVICE_UNKNOWN_DEVICE
3308303,DEVICE_UNKNOWN_DEVICE
3308304,DEVICE_UNKNOWN_DEVICE
3308305,DEVICE_UNKNOWN_DEVICE
3308306,DEVICE_UNKNOWN_DEVICE
3308307,DEVICE_UNKNOWN_DEVICE
3308308,DEVICE_UNKNOWN_DEVICE
3308309,DEVICE_UNKNOWN_DEVICE
3308310,DEVICE_UNKNOWN_DEVICE
3308311,DEVICE_UNKNOWN_DEVICE
3308312,DEVICE_UNKNOWN_DEVICE
3308313,DEVICE_UNKNOWN_DEVICE
3308314,DEVICE_UNKNOWN_DEVICE
3308315,DEVICE_UNKNOWN_DEVICE
3308316,DEVICE_UNKNOWN_DEVICE
3308317,DEVICE_UNKNOWN_DEVICE
3308318,DEVICE_Windows
3308319,DEVICE_UNKNOWN_DEVICE
3308320,DEVICE_UNKNOWN_DEVICE
3308321,DEVICE_UNKNOWN_DEVICE
3308322,DEVICE_UNKNOWN_DEVICE
3308323,DEVICE_UNKNOWN_DEVICE
3308324,DEVICE_UNKNOWN_DEVICE
3308325,DEVICE_UNKNOWN_DEVICE
3308326,DEVICE_UNKNOWN_DEVICE
3308327,DEVICE_UNKNOWN_DEVICE
3308328,DEVICE_UNKNOWN_DEVICE
3308329,DEVICE_UNKNOWN_DEVICE
3308330,DEVICE_UNKNOWN_DEVICE
3308331,DEVICE_5080A Build/MRA58K
3308332,DEVICE_UNKNOWN_DEVICE
3308333,DEVICE_UNKNOWN_DEVICE
3308334,DEVICE_UNKNOWN_DEVICE
3308335,DEVICE_UNKNOWN_DEVICE
3308336,DEVICE_UNKNOWN_DEVICE
3308337,DEVICE_UNKNOWN_DEVICE
3308338,DEVICE_UNKNOWN_DEVICE
3308339,DEVICE_UNKNOWN_DEVICE
3308340,DEVICE_UNKNOWN_DEVICE
3308341,DEVICE_UNKNOWN_DEVICE
3308342,DEVICE_UNKNOWN_DEVICE
3308343,DEVICE_UNKNOWN_DEVICE
3308344,DEVICE_UNKNOWN_DEVICE
3308345,DEVICE_UNKNOWN_DEVICE
3308346,DEVICE_UNKNOWN_DEVICE
3308347,DEVICE_UNKNOWN_DEVICE
3308348,DEVICE_Trident/7.0
3308349,DEVICE_UNKNOWN_DEVICE
3308350,DEVICE_UNKNOWN_DEVICE
3308351,DEVICE_UNKNOWN_DEVICE
3308352,DEVICE_UNKNOWN_DEVICE
3308353,DEVICE_UNKNOWN_DEVICE
3308354,DEVICE_UNKNOWN_DEVICE
3308355,DEVICE_UNKNOWN_DEVICE
3308356,DEVICE_UNKNOWN_DEVICE
3308357,DEVICE_rv:58.0
3308358,DEVICE_UNKNOWN_DEVICE
3308359,DEVICE_UNKNOWN_DEVICE
3308360,DEVICE_UNKNOWN_DEVICE
3308361,DEVICE_UNKNOWN_DEVICE
3308362,DEVICE_UNKNOWN_DEVICE
3308363,DEVICE_UNKNOWN_DEVICE
3308364,DEVICE_UNKNOWN_DEVICE
3308365,DEVICE_UNKNOWN_DEVICE
3308366,DEVICE_UNKNOWN_DEVICE
3308367,DEVICE_UNKNOWN_DEVICE
3308368,DEVICE_UNKNOWN_DEVICE
3308369,DEVICE_UNKNOWN_DEVICE
3308370,DEVICE_MacOS
3308371,DEVICE_UNKNOWN_DEVICE
3308372,DEVICE_UNKNOWN_DEVICE
3308373,DEVICE_UNKNOWN_DEVICE
3308374,DEVICE_UNKNOWN_DEVICE
3308375,DEVICE_UNKNOWN_DEVICE
3308376,DEVICE_UNKNOWN_DEVICE
3308377,DEVICE_UNKNOWN_DEVICE
3308378,DEVICE_UNKNOWN_DEVICE
3308379,DEVICE_UNKNOWN_DEVICE
3308380,DEVICE_UNKNOWN_DEVICE
3308381,DEVICE_UNKNOWN_DEVICE
3308382,DEVICE_UNKNOWN_DEVICE
3308383,DEVICE_UNKNOWN_DEVICE
3308384,DEVICE_UNKNOWN_DEVICE
3308385,DEVICE_UNKNOWN_DEVICE
3308386,DEVICE_UNKNOWN_DEVICE
3308387,DEVICE_UNKNOWN_DEVICE
3308388,DEVICE_UNKNOWN_DEVICE
3308389,DEVICE_UNKNOWN_DEVICE
3308390,DEVICE_UNKNOWN_DEVICE
3308391,DEVICE_UNKNOWN_DEVICE
3308392,DEVICE_UNKNOWN_DEVICE
3308393,DEVICE_UNKNOWN_DEVICE
3308394,DEVICE_UNKNOWN_DEVICE
3308395,DEVICE_UNKNOWN_DEVICE
3308396,DEVICE_UNKNOWN_DEVICE
3308397,DEVICE_UNKNOWN_DEVICE
3308398,DEVICE_UNKNOWN_DEVICE
3308399,DEVICE_UNKNOWN_DEVICE
3308400,DEVICE_UNKNOWN_DEVICE
3308401,DEVICE_UNKNOWN_DEVICE
3308402,DEVICE_UNKNOWN_DEVICE
3308403,DEVICE_UNKNOWN_DEVICE
3308404,DEVICE_UNKNOWN_DEVICE
3308405,DEVICE_UNKNOWN_DEVICE
3308406,DEVICE_UNKNOWN_DEVICE
3308407,DEVICE_UNKNOWN_DEVICE
3308408,DEVICE_UNKNOWN_DEVICE
3308409,DEVICE_UNKNOWN_DEVICE
3308410,DEVICE_UNKNOWN_DEVICE
3308411,DEVICE_UNKNOWN_DEVICE
3308412,DEVICE_UNKNOWN_DEVICE
3308413,DEVICE_UNKNOWN_DEVICE
3308414,DEVICE_Windows
3308415,DEVICE_UNKNOWN_DEVICE
3308416,DEVICE_UNKNOWN_DEVICE
3308417,DEVICE_UNKNOWN_DEVICE
3308418,DEVICE_UNKNOWN_DEVICE
3308419,DEVICE_UNKNOWN_DEVICE
3308420,DEVICE_UNKNOWN_DEVICE
3308421,DEVICE_UNKNOWN_DEVICE
3308422,DEVICE_UNKNOWN_DEVICE
3308423,DEVICE_UNKNOWN_DEVICE
3308424,DEVICE_UNKNOWN_DEVICE
3308425,DEVICE_UNKNOWN_DEVICE
3308426,DEVICE_UNKNOWN_DEVICE
3308427,DEVICE_UNKNOWN_DEVICE
3308428,DEVICE_UNKNOWN_DEVICE
3308429,DEVICE_UNKNOWN_DEVICE
3308430,DEVICE_UNKNOWN_DEVICE
3308431,DEVICE_UNKNOWN_DEVICE
3308432,DEVICE_UNKNOWN_DEVICE
3308433,DEVICE_UNKNOWN_DEVICE
3308434,DEVICE_HTC Desire 650 Build/MMB29M
3308435,DEVICE_UNKNOWN_DEVICE
3308436,DEVICE_UNKNOWN_DEVICE
3308437,DEVICE_UNKNOWN_DEVICE
3308438,DEVICE_Windows
3308439,DEVICE_UNKNOWN_DEVICE
3308440,DEVICE_UNKNOWN_DEVICE
3308441,DEVICE_MacOS
3308442,DEVICE_UNKNOWN_DEVICE
3308443,DEVICE_UNKNOWN_DEVICE
3308444,DEVICE_UNKNOWN_DEVICE
3308445,DEVICE_UNKNOWN_DEVICE
3308446,DEVICE_UNKNOWN_DEVICE
3308447,DEVICE_UNKNOWN_DEVICE
3308448,DEVICE_UNKNOWN_DEVICE
3308449,DEVICE_UNKNOWN_DEVICE
3308450,DEVICE_UNKNOWN_DEVICE
3308451,DEVICE_UNKNOWN_DEVICE
3308452,DEVICE_UNKNOWN_DEVICE
3308453,DEVICE_UNKNOWN_DEVICE
3308454,DEVICE_UNKNOWN_DEVICE
3308455,DEVICE_UNKNOWN_DEVICE
3308456,DEVICE_UNKNOWN_DEVICE
3308457,DEVICE_UNKNOWN_DEVICE
3308458,DEVICE_UNKNOWN_DEVICE
3308459,DEVICE_UNKNOWN_DEVICE
3308460,DEVICE_UNKNOWN_DEVICE
3308461,DEVICE_UNKNOWN_DEVICE
3308462,DEVICE_UNKNOWN_DEVICE
3308463,DEVICE_UNKNOWN_DEVICE
3308464,DEVICE_UNKNOWN_DEVICE
3308465,DEVICE_UNKNOWN_DEVICE
3308466,DEVICE_MacOS
3308467,DEVICE_4047G Build/NRD90M
3308468,DEVICE_UNKNOWN_DEVICE
3308469,DEVICE_UNKNOWN_DEVICE
3308470,DEVICE_UNKNOWN_DEVICE
3308471,DEVICE_UNKNOWN_DEVICE
3308472,DEVICE_UNKNOWN_DEVICE
3308473,DEVICE_UNKNOWN_DEVICE
3308474,DEVICE_UNKNOWN_DEVICE
3308475,DEVICE_UNKNOWN_DEVICE
3308476,DEVICE_UNKNOWN_DEVICE
3308477,DEVICE_UNKNOWN_DEVICE
3308478,DEVICE_UNKNOWN_DEVICE
3308479,DEVICE_UNKNOWN_DEVICE
3308480,DEVICE_UNKNOWN_DEVICE
3308481,DEVICE_MacOS
3308482,DEVICE_UNKNOWN_DEVICE
3308483,DEVICE_Windows
3308484,DEVICE_UNKNOWN_DEVICE
3308485,DEVICE_UNKNOWN_DEVICE
3308486,DEVICE_UNKNOWN_DEVICE
3308487,DEVICE_UNKNOWN_DEVICE
3308488,DEVICE_UNKNOWN_DEVICE
3308489,DEVICE_UNKNOWN_DEVICE
3308490,DEVICE_UNKNOWN_DEVICE
3308491,DEVICE_Windows
3308492,DEVICE_UNKNOWN_DEVICE
3308493,DEVICE_UNKNOWN_DEVICE
3308494,DEVICE_UNKNOWN_DEVICE
3308495,DEVICE_UNKNOWN_DEVICE
3308496,DEVICE_UNKNOWN_DEVICE
3308497,DEVICE_UNKNOWN_DEVICE
3308498,DEVICE_UNKNOWN_DEVICE
3308499,DEVICE_Moto
3308500,DEVICE_Windows
3308501,DEVICE_UNKNOWN_DEVICE
3308502,DEVICE_UNKNOWN_DEVICE
3308503,DEVICE_UNKNOWN_DEVICE
3308504,DEVICE_Windows
3308505,DEVICE_UNKNOWN_DEVICE
3308506,DEVICE_UNKNOWN_DEVICE
3308507,DEVICE_UNKNOWN_DEVICE
3308508,DEVICE_UNKNOWN_DEVICE
3308509,DEVICE_UNKNOWN_DEVICE
3308510,DEVICE_UNKNOWN_DEVICE
3308511,DEVICE_UNKNOWN_DEVICE
3308512,DEVICE_UNKNOWN_DEVICE
3308513,DEVICE_UNKNOWN_DEVICE
3308514,DEVICE_Trident/7.0
3308515,DEVICE_UNKNOWN_DEVICE
3308516,DEVICE_Windows
3308517,DEVICE_Windows
3308518,DEVICE_MacOS
3308519,DEVICE_UNKNOWN_DEVICE
3308520,DEVICE_UNKNOWN_DEVICE
3308521,DEVICE_Windows
3308522,DEVICE_LG-K220 Build/MXB48T
3308523,DEVICE_UNKNOWN_DEVICE
3308524,DEVICE_Trident/7.0
3308525,DEVICE_UNKNOWN_DEVICE
3308526,DEVICE_UNKNOWN_DEVICE
3308527,DEVICE_UNKNOWN_DEVICE
3308528,DEVICE_Windows
3308529,DEVICE_UNKNOWN_DEVICE
