customer_id,card_id
C01528,CARD_20929
C08486,CARD_18299
C12351,CARD_14347
C12855,CARD_11655
C12537,CARD_18637
C04997,CARD_18445
C03625,CARD_11216
C00955,CARD_17211
C10221,CARD_15950
C12854,CARD_12690
C04800,CARD_18607
C08123,CARD_16306
C06444,CARD_14402
C04766,CARD_22512
C10388,CARD_16195
C10030,CARD_13171
C12260,CARD_19472
C06385,CARD_15546
C04202,CARD_14868
C12275,CARD_10332
C05030,CARD_15240
C08806,CARD_19567
C05303,CARD_14012
C06328,CARD_22833
C00174,CARD_16276
C03310,CARD_15813
C04141,CARD_11961
C02683,CARD_13550
C07369,CARD_16173
C09042,CARD_21519
C04536,CARD_21942
C04437,CARD_18196
C08534,CARD_18615
C05856,CARD_13337
C10208,CARD_14254
C12251,CARD_18542
C10747,CARD_20160
C07206,CARD_22052
C07308,CARD_10219
C08238,CARD_23299
C11614,CARD_18191
C02506,CARD_22940
C11108,CARD_17728
C02411,CARD_13832
C04043,CARD_13512
C06214,CARD_14897
C04291,CARD_21958
C05602,CARD_16193
C08890,CARD_18779
C13331,CARD_17401
C12056,CARD_18069
C05764,CARD_17817
C08861,CARD_19961
C06805,CARD_23219
C01045,CARD_21717
C11548,CARD_23030
C05230,CARD_19796
C12971,CARD_17973
C12881,CARD_13990
C05794,CARD_21013
C11581,CARD_17702
C11100,CARD_20050
C00139,CARD_18509
C07186,CARD_23396
C13083,CARD_14320
C08280,CARD_11595
C02485,CARD_12933
C04688,CARD_20461
C04169,CARD_18798
C05912,CARD_13377
C00308,CARD_19727
C09303,CARD_19421
C03131,CARD_22838
C00421,CARD_22231
C03252,CARD_19902
C11935,CARD_23322
C07027,CARD_10443
C05183,CARD_19264
C07630,CARD_21466
C00056,CARD_18079
C07869,CARD_18268
C05612,CARD_15131
C01537,CARD_22287
C03832,CARD_18546
C13077,CARD_14424
C06492,CARD_12408
C07623,CARD_11707
C01393,CARD_18709
C05614,CARD_11060
C01196,CARD_12718
C11289,CARD_17541
C03592,CARD_10775
C02290,CARD_10250
C07542,CARD_18596
C09372,CARD_15625
C06719,CARD_13737
C10257,CARD_13237
C03630,CARD_18921
C09720,CARD_21554
C01831,CARD_15237
C04350,CARD_12633
C04552,CARD_14368
C13049,CARD_12169
C07025,CARD_21320
C08526,CARD_16349
C07417,CARD_22379
C10635,CARD_18264
C00981,CARD_13862
C03754,CARD_12834
C07095,CARD_17590
C05944,CARD_10643
C11527,CARD_21437
C07129,CARD_19889
C02098,CARD_11621
C05759,CARD_10745
C03129,CARD_17182
C12235,CARD_10901
C04546,CARD_10470
C12092,CARD_10493
C02571,CARD_12762
C11334,CARD_15726
C11603,CARD_23476
C10815,CARD_14679
C12434,CARD_11696
C07827,CARD_19408
C02410,CARD_13555
C03165,CARD_21879
C11667,CARD_15817
C07189,CARD_15424
C08170,CARD_15862
C08018,CARD_12725
C09690,CARD_18816
C01398,CARD_14411
C10118,CARD_22240
C02815,CARD_11030
C02688,CARD_10188
C12308,CARD_13423
C12710,CARD_16093
C05254,CARD_22908
C11669,CARD_22370
C05724,CARD_21570
C11554,CARD_14029
C04854,CARD_16077
C04387,CARD_11310
C11510,CARD_12466
C02455,CARD_16039
C06842,CARD_18364
C00052,CARD_18943
C11943,CARD_21315
C12444,CARD_12392
C08868,CARD_21371
C10452,CARD_20256
C10415,CARD_17329
C01067,CARD_18183
C05699,CARD_14754
C07419,CARD_14654
C01157,CARD_11086
C05141,CARD_16392
C04702,CARD_23060
C00001,CARD_10859
C06592,CARD_11169
C03768,CARD_12530
C09968,CARD_11781
C10646,CARD_22812
C02980,CARD_12499
C09273,CARD_21187
C11128,CARD_21176
C09807,CARD_14126
C07455,CARD_19858
C12566,CARD_14250
C05720,CARD_21191
C08606,CARD_15162
C12093,CARD_21147
C09126,CARD_22861
C11112,CARD_19803
C01878,CARD_20808
C06770,CARD_21592
C10377,CARD_13447
C12387,CARD_14619
C03938,CARD_19805
C08250,CARD_20327
C01244,CARD_22149
C04453,CARD_16659
C03333,CARD_13477
C12845,CARD_19930
C00314,CARD_22767
C08141,CARD_11102
C02314,CARD_12160
C12266,CARD_13588
C00734,CARD_19754
C11135,CARD_19041
C12503,CARD_11826
C04266,CARD_19065
C06989,CARD_21342
C11782,CARD_10413
C02913,CARD_11501
C07031,CARD_20014
C05325,CARD_21136
C06652,CARD_12827
C01328,CARD_13145
C05707,CARD_18953
C08425,CARD_22479
C07891,CARD_18665
C10544,CARD_13926
C02238,CARD_13290
C10485,CARD_12362
C09436,CARD_12421
C12754,CARD_10065
C10910,CARD_20980
C11125,CARD_22515
C05207,CARD_22125
C02617,CARD_19965
C00491,CARD_19272
C07054,CARD_22690
C05055,CARD_11862
C05533,CARD_15998
C07807,CARD_12648
C06180,CARD_21871
C10180,CARD_20551
C02486,CARD_11830
C11517,CARD_21046
C09499,CARD_20921
C10461,CARD_21411
C03049,CARD_16635
C12413,CARD_18439
C00445,CARD_15164
C01617,CARD_12946
C06527,CARD_20811
C07241,CARD_23019
C04156,CARD_22724
C00869,CARD_12926
C04896,CARD_16014
C06072,CARD_19637
C11921,CARD_22230
C02056,CARD_11715
C10173,CARD_14384
C12904,CARD_10587
C01359,CARD_16451
C04027,CARD_12826
C02409,CARD_19395
C04236,CARD_11559
C00646,CARD_23551
C02283,CARD_15284
C11484,CARD_16238
C09074,CARD_13419
C05070,CARD_11112
C04220,CARD_13112
C07653,CARD_10742
C12202,CARD_12798
C13010,CARD_14743
C07559,CARD_17837
C03447,CARD_18731
C12319,CARD_12351
C03392,CARD_12885
C08138,CARD_15024
C05588,CARD_16679
C03784,CARD_11689
C00885,CARD_15485
C01836,CARD_16848
C08344,CARD_10074
C10748,CARD_12613
C13417,CARD_10378
C09960,CARD_22318
C06960,CARD_23518
C12822,CARD_12915
C06425,CARD_15270
C04032,CARD_18929
C06625,CARD_20731
C02703,CARD_13713
C07330,CARD_19735
C08193,CARD_14097
C11280,CARD_11550
C03566,CARD_20486
C05358,CARD_21011
C10579,CARD_13969
C09466,CARD_22589
C08774,CARD_16350
C00890,CARD_15130
C04944,CARD_22480
C02990,CARD_18380
C06865,CARD_13470
C06281,CARD_14752
C03147,CARD_23048
C00682,CARD_10085
C13028,CARD_21252
C06012,CARD_10933
C08154,CARD_22219
C09237,CARD_17835
C05266,CARD_17305
C01193,CARD_10483
C00300,CARD_14686
C08175,CARD_12694
C08958,CARD_20692
C07467,CARD_13403
C11751,CARD_21997
C03655,CARD_19578
C04379,CARD_15444
C02531,CARD_20411
C10022,CARD_20001
C03632,CARD_12925
C05306,CARD_15992
C12976,CARD_19127
C05396,CARD_16909
C02928,CARD_10843
C12757,CARD_13166
C12008,CARD_14682
C04613,CARD_13699
C02435,CARD_16275
C00211,CARD_15386
C07121,CARD_14592
C12608,CARD_18014
C01001,CARD_11000
C01274,CARD_13498
C08862,CARD_19288
C10713,CARD_10403
C13345,CARD_17484
C08849,CARD_19416
C01639,CARD_19647
C13368,CARD_22450
C10939,CARD_14951
C04457,CARD_10758
C06030,CARD_11058
C00224,CARD_21006
C04143,CARD_20394
C03182,CARD_18932
C02808,CARD_16073
C12450,CARD_13426
C08144,CARD_13060
C03528,CARD_14407
C12516,CARD_13949
C12270,CARD_10921
C07371,CARD_11881
C05590,CARD_13876
C03336,CARD_14998
C01015,CARD_21173
C09909,CARD_20282
C11555,CARD_10557
C01814,CARD_16021
C08364,CARD_16641
C06617,CARD_10765
C13030,CARD_19764
C02885,CARD_15759
C03082,CARD_20503
C11989,CARD_15754
C03062,CARD_11710
C00248,CARD_18105
C13301,CARD_18406
C05228,CARD_14064
C00465,CARD_14898
C09096,CARD_20410
C13042,CARD_10128
C08439,CARD_17632
C03420,CARD_17468
C03359,CARD_20462
C11089,CARD_21114
C01023,CARD_11270
C03086,CARD_18620
C12424,CARD_16323
C12147,CARD_21921
C06904,CARD_14558
C07629,CARD_19173
C09913,CARD_14152
C06843,CARD_22885
C01277,CARD_22050
C07373,CARD_15406
C05700,CARD_20751
C10503,CARD_14307
C07595,CARD_22626
C10341,CARD_16295
C00191,CARD_19114
C06537,CARD_16901
C08604,CARD_21649
C04942,CARD_22818
C06620,CARD_23508
C07952,CARD_12485
C10189,CARD_10268
C01270,CARD_13466
C02591,CARD_12261
C05687,CARD_21036
C04714,CARD_20389
C07016,CARD_13955
C07246,CARD_10006
C01275,CARD_15105
C04555,CARD_17670
C06156,CARD_17008
C01524,CARD_15232
C05270,CARD_11308
C10067,CARD_11147
C03767,CARD_21146
C10201,CARD_23304
C09343,CARD_22714
C12813,CARD_17831
C09848,CARD_23159
C01570,CARD_15747
C09931,CARD_17345
C10226,CARD_21696
C10619,CARD_20030
C03417,CARD_17635
C03567,CARD_13908
C00419,CARD_12082
C07350,CARD_23466
C07499,CARD_20231
C04097,CARD_10072
C04646,CARD_10827
C05544,CARD_15594
C06564,CARD_18323
C10000,CARD_17003
C01672,CARD_17565
C04328,CARD_21671
C04059,CARD_10422
C03117,CARD_15163
C03197,CARD_12104
C13439,CARD_12860
C12341,CARD_14973
C00957,CARD_13202
C11652,CARD_19736
C07991,CARD_18469
C03424,CARD_14901
C05069,CARD_18986
C05537,CARD_18169
C02153,CARD_14805
C03059,CARD_17092
C09901,CARD_13909
C05461,CARD_22188
C04013,CARD_11769
C08798,CARD_13766
C10330,CARD_17844
C09140,CARD_23090
C08089,CARD_12729
C03585,CARD_18969
C01207,CARD_16406
C05458,CARD_13043
C04174,CARD_15088
C12555,CARD_17509
C03152,CARD_20830
C06312,CARD_13474
C04505,CARD_10131
C02121,CARD_15886
C03512,CARD_22218
C08009,CARD_17436
C03377,CARD_17079
C04151,CARD_15804
C09114,CARD_13056
C11084,CARD_22825
C10249,CARD_10152
C01115,CARD_16427
C02261,CARD_16152
C02911,CARD_17502
C02139,CARD_12081
C05955,CARD_20281
C00193,CARD_12930
C02948,CARD_17442
C09346,CARD_13273
C12120,CARD_21760
C05603,CARD_15592
C02813,CARD_15627
C12026,CARD_23241
C12101,CARD_12001
C06148,CARD_17371
C04014,CARD_14977
C05997,CARD_14700
C00145,CARD_15492
C13263,CARD_13695
C01082,CARD_12739
C00427,CARD_13415
C01663,CARD_12060
C07724,CARD_20906
C09318,CARD_12526
C10450,CARD_11949
C01417,CARD_13092
C04225,CARD_21933
C09017,CARD_18532
C07239,CARD_15796
C07597,CARD_19301
C08975,CARD_12511
C02686,CARD_19375
C07567,CARD_11006
C08311,CARD_17652
C04382,CARD_17547
C12143,CARD_11093
C11207,CARD_10942
C02203,CARD_19402
C02677,CARD_18263
C08094,CARD_19349
C02211,CARD_23142
C12216,CARD_23256
C06037,CARD_15160
C08172,CARD_15165
C09613,CARD_18199
C10283,CARD_11610
C07331,CARD_17415
C05682,CARD_12165
C03114,CARD_22243
C02543,CARD_18949
C09317,CARD_10277
C11130,CARD_16979
C12684,CARD_22592
C08046,CARD_17716
C07899,CARD_16607
C05870,CARD_20016
C08252,CARD_17495
C03652,CARD_17381
C08319,CARD_15241
C11544,CARD_13800
C07364,CARD_17588
C02465,CARD_16203
C08524,CARD_13822
C09694,CARD_18240
C00791,CARD_14974
C01961,CARD_16252
C07873,CARD_19321
C12151,CARD_15159
C07280,CARD_16165
C07361,CARD_19125
C08694,CARD_21330
C10808,CARD_11120
C09758,CARD_11585
C06291,CARD_12089
C10956,CARD_16514
C07791,CARD_19704
C12709,CARD_10699
C10276,CARD_20210
C11981,CARD_11220
C09353,CARD_11669
C05229,CARD_19846
C02327,CARD_22380
C11469,CARD_13750
C08040,CARD_21446
C03924,CARD_15654
C08495,CARD_13891
C04428,CARD_16509
C13004,CARD_16196
C03485,CARD_13401
C02634,CARD_14007
C00715,CARD_11257
C06557,CARD_18339
C12589,CARD_19182
C03615,CARD_17939
C12571,CARD_19870
C05952,CARD_15629
C11448,CARD_13535
C11741,CARD_11331
C12199,CARD_19874
C07536,CARD_14461
C07083,CARD_22824
C04956,CARD_11027
C02086,CARD_17505
C04376,CARD_16895
C05110,CARD_19113
C05601,CARD_11797
C12428,CARD_16156
C00299,CARD_12888
C07716,CARD_21915
C00792,CARD_18677
C00879,CARD_12847
C05054,CARD_11250
C03546,CARD_11776
C07400,CARD_16320
C03968,CARD_14317
C10357,CARD_11519
C06646,CARD_23420
C07128,CARD_11450
C09382,CARD_20234
C08261,CARD_19659
C00919,CARD_12074
C06574,CARD_21494
C06519,CARD_12205
C08950,CARD_17009
C12278,CARD_22544
C00284,CARD_23317
C05840,CARD_20880
C09635,CARD_16287
C04292,CARD_22503
C05788,CARD_17470
C07548,CARD_21885
C09243,CARD_22189
C12237,CARD_18520
C03466,CARD_21475
C09718,CARD_15305
C08813,CARD_20145
C12514,CARD_23448
C11351,CARD_19143
C02779,CARD_16678
C05666,CARD_20726
C08284,CARD_19383
C11195,CARD_14358
C01888,CARD_14151
C04487,CARD_15993
C04600,CARD_14704
C10982,CARD_22979
C03013,CARD_14744
C09046,CARD_11980
C02383,CARD_13661
C07057,CARD_20992
C01952,CARD_10233
C00082,CARD_22960
C01514,CARD_22397
C04432,CARD_18041
C06667,CARD_22065
C00817,CARD_20945
C06351,CARD_18161
C03521,CARD_15133
C05155,CARD_11937
C02215,CARD_20433
C07306,CARD_20954
C01071,CARD_12745
C02230,CARD_12518
C09123,CARD_20370
C00407,CARD_20509
C04251,CARD_15737
C10307,CARD_10939
C13101,CARD_17684
C11449,CARD_21516
C05579,CARD_17979
C11983,CARD_16601
C02376,CARD_14995
C04730,CARD_11586
C04715,CARD_13014
C06878,CARD_21314
C10478,CARD_23335
C06254,CARD_18011
C06819,CARD_10261
C09407,CARD_14873
C04243,CARD_13547
C00472,CARD_10575
C08488,CARD_15271
C03188,CARD_11940
C13376,CARD_22661
C05101,CARD_22994
C00408,CARD_18211
C02199,CARD_13707
C12549,CARD_16712
C07190,CARD_13747
C00670,CARD_21212
C11284,CARD_18752
C07150,CARD_19325
C09765,CARD_14503
C07294,CARD_11017
C04585,CARD_17088
C06831,CARD_17004
C06261,CARD_19266
C03681,CARD_17405
C07501,CARD_11440
C04071,CARD_12907
C00958,CARD_12581
C09748,CARD_14314
C05479,CARD_10004
C12362,CARD_19966
C11393,CARD_23525
C05581,CARD_16521
C04342,CARD_20204
C09987,CARD_11970
C05875,CARD_20196
C00169,CARD_16615
C12518,CARD_20612
C09288,CARD_18025
C11411,CARD_14843
C02832,CARD_18667
C00098,CARD_12400
C09951,CARD_16928
C05956,CARD_15576
C11407,CARD_11366
C04235,CARD_10784
C01845,CARD_11427
C08385,CARD_10118
C06365,CARD_13806
C08785,CARD_13255
C11432,CARD_13461
C03376,CARD_21007
C06256,CARD_16561
C12965,CARD_17581
C00323,CARD_18432
C04803,CARD_12371
C06054,CARD_20688
C09799,CARD_13756
C00385,CARD_13644
C11503,CARD_12301
C11800,CARD_14417
C01223,CARD_21682
C11589,CARD_11838
C09481,CARD_17341
C07941,CARD_19339
C03825,CARD_15289
C13020,CARD_13821
C10305,CARD_14206
C06417,CARD_16616
C05057,CARD_20989
C10684,CARD_18491
C07658,CARD_12794
C02585,CARD_19752
C08523,CARD_19642
C13405,CARD_21651
C01305,CARD_13363
C03602,CARD_21906
C04074,CARD_13602
C12347,CARD_22191
C04767,CARD_10361
C05250,CARD_16508
C07453,CARD_22599
C04686,CARD_13007
C07765,CARD_18020
C12664,CARD_15209
C10460,CARD_20589
C00708,CARD_21796
C12767,CARD_10221
C05938,CARD_21607
C10445,CARD_19235
C01837,CARD_11286
C00799,CARD_22214
C04884,CARD_17488
C02674,CARD_19092
C09736,CARD_10729
C00816,CARD_18388
C10945,CARD_22684
C03828,CARD_22402
C01095,CARD_15645
C06023,CARD_10155
C05163,CARD_11728
C04380,CARD_14648
C05111,CARD_19891
C01133,CARD_13411
C08313,CARD_18690
C00428,CARD_22262
C11126,CARD_10884
C10033,CARD_18100
C06881,CARD_10115
C00343,CARD_12660
C09777,CARD_18521
C07890,CARD_12639
C04647,CARD_22164
C06242,CARD_17300
C11296,CARD_11101
C03723,CARD_22332
C06701,CARD_10823
C00786,CARD_21949
C10494,CARD_21643
C05899,CARD_13714
C10086,CARD_17053
C08658,CARD_10342
C07205,CARD_20704
C00086,CARD_16655
C07953,CARD_17934
C07365,CARD_15455
C09923,CARD_23033
C10767,CARD_23306
C10754,CARD_13916
C01703,CARD_14694
C03249,CARD_11852
C04522,CARD_13311
C11199,CARD_14140
C05433,CARD_12630
C07146,CARD_11186
C07310,CARD_20310
C06588,CARD_15596
C12050,CARD_21887
C11708,CARD_18162
C04208,CARD_11575
C02671,CARD_18330
C04462,CARD_18790
C13072,CARD_18352
C05243,CARD_18249
C08432,CARD_11339
C10663,CARD_16226
C04578,CARD_22682
C10830,CARD_19134
C11565,CARD_13433
C11744,CARD_20197
C05091,CARD_22896
C10850,CARD_12297
C06058,CARD_14757
C12716,CARD_11629
C08654,CARD_13812
C07621,CARD_19261
C05126,CARD_13029
C12868,CARD_10356
C13120,CARD_19413
C02141,CARD_22864
C02837,CARD_18414
C09837,CARD_22763
C11056,CARD_18052
C01431,CARD_14458
C00604,CARD_19686
C02385,CARD_20335
C05923,CARD_13247
C05045,CARD_21520
C01297,CARD_15331
C08535,CARD_12050
C04419,CARD_12889
C11225,CARD_18265
C09698,CARD_14295
C07397,CARD_16004
C11745,CARD_22915
C07531,CARD_18460
C02162,CARD_20396
C09186,CARD_16991
C10099,CARD_17102
C11306,CARD_18529
C10848,CARD_21250
C03010,CARD_10825
C05195,CARD_12707
C03454,CARD_12482
C02251,CARD_12758
C02549,CARD_23363
C09475,CARD_11206
C06503,CARD_10274
C11288,CARD_18576
C07776,CARD_21248
C09761,CARD_19513
C09849,CARD_12781
C07506,CARD_15704
C02938,CARD_17212
C05105,CARD_23383
C06788,CARD_16735
C01183,CARD_10997
C01870,CARD_20605
C00850,CARD_19380
C10373,CARD_10007
C04371,CARD_15003
C04988,CARD_19631
C06949,CARD_18192
C09386,CARD_11577
C04133,CARD_14313
C09724,CARD_10696
C04598,CARD_20041
C03588,CARD_15797
C08440,CARD_19425
C00846,CARD_12217
C01281,CARD_21719
C06715,CARD_23381
C06584,CARD_20236
C06091,CARD_11557
C08803,CARD_13551
C12163,CARD_11098
C04771,CARD_18528
C03769,CARD_22075
C08500,CARD_13187
C09689,CARD_22265
C05398,CARD_21833
C12457,CARD_12003
C12054,CARD_16018
C01085,CARD_19728
C01500,CARD_19715
C03555,CARD_17027
C09510,CARD_14521
C05500,CARD_19020
C11498,CARD_15604
C00963,CARD_16425
C09619,CARD_11285
C08732,CARD_11276
C01079,CARD_22575
C11987,CARD_16772
C10367,CARD_14568
C04273,CARD_21165
C12406,CARD_15019
C06451,CARD_19183
C00736,CARD_15748
C02221,CARD_18497
C13013,CARD_20801
C13275,CARD_22526
C09070,CARD_11794
C09489,CARD_14437
C05978,CARD_14651
C00336,CARD_17225
C12948,CARD_10179
C07850,CARD_17100
C06616,CARD_10927
C12977,CARD_16787
C01970,CARD_11793
C10833,CARD_18739
C04271,CARD_18133
C03026,CARD_16935
C10358,CARD_19100
C03004,CARD_11988
C11520,CARD_16489
C01731,CARD_15034
C09540,CARD_18382
C02036,CARD_12913
C09780,CARD_13649
C13040,CARD_19680
C00071,CARD_20969
C03724,CARD_23078
C08073,CARD_13950
C09961,CARD_14822
C09055,CARD_16915
C10161,CARD_22403
C09011,CARD_23339
C13213,CARD_17905
C02372,CARD_13079
C12212,CARD_14695
C13351,CARD_22101
C09517,CARD_11178
C05826,CARD_19541
C04121,CARD_14833
C00568,CARD_20778
C06381,CARD_20474
C10670,CARD_18156
C06654,CARD_23545
C03229,CARD_21061
C08259,CARD_20534
C02323,CARD_21296
C12031,CARD_13002
C03149,CARD_14997
C06857,CARD_16729
C06577,CARD_18843
C11661,CARD_19031
C12079,CARD_18838
C00388,CARD_11556
C06891,CARD_21681
C07674,CARD_13801
C03865,CARD_11446
C06056,CARD_13988
C12687,CARD_10895
C11772,CARD_13592
C07824,CARD_15259
C02264,CARD_23424
C04468,CARD_15002
C11465,CARD_20624
C09803,CARD_12917
C02623,CARD_14638
C03922,CARD_14691
C04859,CARD_19601
C03118,CARD_19798
C12707,CARD_11364
C12720,CARD_12574
C03329,CARD_12177
C11442,CARD_22154
C06936,CARD_11291
C10051,CARD_11020
C11406,CARD_22145
C10082,CARD_20485
C02805,CARD_11541
C05340,CARD_17865
C00115,CARD_10790
C01794,CARD_19658
C07040,CARD_14543
C06798,CARD_23129
C01667,CARD_14382
C08226,CARD_18375
C00237,CARD_10594
C09357,CARD_20452
C10297,CARD_18028
C11311,CARD_22655
C04621,CARD_17607
C09425,CARD_15999
C08939,CARD_12083
C00638,CARD_23490
C04042,CARD_12514
C01698,CARD_21236
C01728,CARD_17794
C08594,CARD_11493
C07760,CARD_18462
C06013,CARD_23091
C02418,CARD_18329
C12554,CARD_12321
C08896,CARD_12842
C08153,CARD_21700
C04483,CARD_16932
C12105,CARD_15414
C00270,CARD_15459
C13313,CARD_16281
C08859,CARD_15000
C03541,CARD_11785
C03257,CARD_20115
C06918,CARD_13656
C03707,CARD_11323
C07509,CARD_15452
C07929,CARD_16010
C11815,CARD_17109
C06004,CARD_22741
C04484,CARD_13032
C03621,CARD_10455
C11202,CARD_16377
C02666,CARD_17016
C10692,CARD_18933
C10302,CARD_18246
C07528,CARD_17297
C05503,CARD_20719
C08963,CARD_21661
C12465,CARD_16532
C02318,CARD_15802
C03976,CARD_19831
C07270,CARD_12555
C10081,CARD_21022
C11147,CARD_15172
C02300,CARD_16587
C12263,CARD_14022
C04332,CARD_12033
C09037,CARD_15437
C09204,CARD_21264
C13173,CARD_19571
C13427,CARD_20029
C05742,CARD_19234
C05225,CARD_20095
C05847,CARD_22595
C09927,CARD_15434
C00655,CARD_14962
C02374,CARD_22484
C13240,CARD_14087
C08097,CARD_15752
C02528,CARD_12395
C08883,CARD_14785
C07999,CARD_21138
C08427,CARD_19169
C09009,CARD_16728
C10555,CARD_15990
C12389,CARD_22788
C02478,CARD_22274
C04736,CARD_11192
C07651,CARD_22647
C09143,CARD_10846
C06669,CARD_16900
C06575,CARD_16076
C07199,CARD_10203
C09044,CARD_22765
C06177,CARD_14405
C05001,CARD_20015
C10697,CARD_20002
C12108,CARD_15510
C07243,CARD_11618
C05288,CARD_23102
C05246,CARD_13350
C04694,CARD_20844
C08137,CARD_17017
C00375,CARD_11592
C06472,CARD_20746
C11825,CARD_10001
C09753,CARD_15923
C05426,CARD_15685
C12492,CARD_20723
C13174,CARD_19952
C03744,CARD_14810
C01396,CARD_14978
C01588,CARD_14764
C00442,CARD_15579
C02048,CARD_14792
C11025,CARD_12841
C03854,CARD_18999
C05894,CARD_13508
C04245,CARD_16134
C04123,CARD_15449
C11120,CARD_12877
C06668,CARD_21445
C08067,CARD_16912
C07165,CARD_23416
C09667,CARD_13730
C04427,CARD_16129
C00184,CARD_14659
C04931,CARD_11554
C08636,CARD_19211
C00643,CARD_11590
C07420,CARD_11903
C05354,CARD_21953
C01613,CARD_14105
C04544,CARD_11641
C04001,CARD_10068
C08400,CARD_18399
C01141,CARD_19271
C01250,CARD_10352
C11685,CARD_12130
C04724,CARD_12868
C10343,CARD_18787
C00891,CARD_19209
C00590,CARD_15864
C02208,CARD_18015
C03071,CARD_12383
C09264,CARD_15895
C01939,CARD_12788
C09525,CARD_17064
C09225,CARD_15686
C01350,CARD_19191
C03659,CARD_17606
C08731,CARD_14066
C12300,CARD_17742
C05275,CARD_16918
C11134,CARD_13918
C03408,CARD_18931
C10073,CARD_22872
C12928,CARD_15557
C05583,CARD_17765
C03618,CARD_13256
C09590,CARD_18802
C04128,CARD_17146
C10528,CARD_12966
C04496,CARD_19962
C09937,CARD_16161
C01512,CARD_20955
C11205,CARD_18337
C13132,CARD_19500
C12027,CARD_16720
C04959,CARD_10754
C11099,CARD_19939
C04985,CARD_21056
C05348,CARD_13655
C03280,CARD_23430
C01808,CARD_11926
C12299,CARD_18555
C12695,CARD_13744
C08574,CARD_17892
C05884,CARD_18720
C03930,CARD_23498
C03035,CARD_19366
C13025,CARD_18121
C01217,CARD_13526
C02012,CARD_23346
C02810,CARD_16292
C02568,CARD_12811
C10122,CARD_10930
C09215,CARD_18806
C11404,CARD_13001
C07230,CARD_12419
C03057,CARD_19720
C07706,CARD_14486
C00182,CARD_19821
C00356,CARD_19456
C13478,CARD_11542
C11550,CARD_21798
C03127,CARD_13492
C08392,CARD_12200
C10512,CARD_17534
C09565,CARD_12049
C10645,CARD_16920
C02212,CARD_11648
C10420,CARD_18501
C01606,CARD_13115
C00344,CARD_12122
C10891,CARD_12796
C01765,CARD_21037
C11083,CARD_12894
C00636,CARD_19451
C06670,CARD_15380
C00893,CARD_18659
C02378,CARD_11596
C00367,CARD_18517
C05630,CARD_19489
C02833,CARD_22086
C00679,CARD_10340
C12934,CARD_13530
C08754,CARD_10218
C03489,CARD_13753
C06943,CARD_15381
C09100,CARD_23428
C12047,CARD_11873
C00802,CARD_16478
C10311,CARD_19650
C07136,CARD_16058
C04333,CARD_18826
C01641,CARD_14318
C03819,CARD_10214
C07914,CARD_13516
C04590,CARD_21246
C05903,CARD_22229
C12970,CARD_22646
C00153,CARD_19008
C00420,CARD_11880
C05041,CARD_18882
C07200,CARD_14714
C00971,CARD_14363
C05401,CARD_18423
C06761,CARD_14883
C00043,CARD_14045
C02415,CARD_20142
C02375,CARD_19518
C05205,CARD_18706
C10793,CARD_10194
C01341,CARD_13682
C00825,CARD_13316
C06132,CARD_16485
C01669,CARD_15177
C05941,CARD_18979
C12071,CARD_21945
C01802,CARD_18260
C03007,CARD_19365
C06567,CARD_21644
C10202,CARD_13755
C04524,CARD_14604
C05296,CARD_22215
C02644,CARD_12721
C06975,CARD_12188
C08077,CARD_23314
C01523,CARD_11982
C00896,CARD_12981
C00579,CARD_11445
C08434,CARD_10869
C05441,CARD_22260
C02421,CARD_19606
C10509,CARD_19978
C11580,CARD_12422
C00928,CARD_10697
C01912,CARD_22815
C10926,CARD_20091
C10371,CARD_13847
C04122,CARD_11287
C08331,CARD_17261
C11350,CARD_19108
C00521,CARD_18519
C02085,CARD_10568
C08711,CARD_10018
C12394,CARD_21287
C10578,CARD_14394
C07926,CARD_18440
C05109,CARD_12435
C11048,CARD_15340
C09052,CARD_10830
C09781,CARD_21015
C10657,CARD_21848
C07460,CARD_11325
C12313,CARD_15102
C12443,CARD_15656
C05517,CARD_19336
C03450,CARD_10316
C03678,CARD_19323
C00516,CARD_12155
C02785,CARD_13920
C13320,CARD_17213
C07861,CARD_22926
C03554,CARD_15157
C08927,CARD_21684
C02281,CARD_15853
C10293,CARD_19839
C02402,CARD_16505
C01200,CARD_12813
C08718,CARD_21065
C08351,CARD_16145
C01872,CARD_21180
C02307,CARD_12994
C06109,CARD_22976
C10691,CARD_16600
C04638,CARD_20237
C11174,CARD_15756
C04513,CARD_12578
C02806,CARD_19523
C04797,CARD_19646
C05995,CARD_10850
C10686,CARD_23360
C05133,CARD_15049
C07253,CARD_10993
C02471,CARD_18488
C04009,CARD_21392
C07091,CARD_16312
C11476,CARD_22316
C07261,CARD_13366
C00985,CARD_10425
C02798,CARD_12441
C11264,CARD_16070
C10730,CARD_12815
C06790,CARD_20058
C00033,CARD_13587
C08827,CARD_21019
C02034,CARD_18759
C09427,CARD_18635
C04674,CARD_12291
C11592,CARD_10559
C04738,CARD_19345
C11230,CARD_10213
C10426,CARD_21888
C08117,CARD_11352
C13348,CARD_14698
C02625,CARD_22173
C06520,CARD_14874
C12939,CARD_21133
C07077,CARD_17462
C06827,CARD_20393
C09058,CARD_16954
C00481,CARD_14713
C13115,CARD_11233
C10787,CARD_15092
C01306,CARD_18275
C09544,CARD_20189
C04606,CARD_10137
C10629,CARD_12631
C05962,CARD_13378
