customer_id,customer_name
C11548,C11548
C05230,C05230
C12971,C12971
C12881,C12881
C05794,C05794
C11581,C11581
C11100,C11100
C00139,C00139
C07186,C07186
C13083,C13083
C08280,C08280
C02485,C02485
C04688,C04688
C04169,C04169
C05912,C05912
C00308,C00308
C09303,C09303
C03131,C03131
C00421,C00421
C03252,C03252
C11935,C11935
C07027,C07027
C05183,C05183
C07630,C07630
C00056,C00056
C07869,C07869
C05612,C05612
C01537,C01537
C03832,C03832
C13077,C13077
C06492,C06492
C07623,C07623
C01393,C01393
C05614,C05614
C01196,C01196
C11289,C11289
C03592,C03592
C02290,C02290
C07542,C07542
C09372,C09372
C06719,C06719
C10257,C10257
C03630,C03630
C09720,C09720
C01831,C01831
C04350,C04350
C04552,C04552
C13049,C13049
C07025,C07025
C08526,C08526
C07417,C07417
C10635,C10635
C00981,C00981
C03754,C03754
C07095,C07095
C05944,C05944
C11527,C11527
C07129,C07129
C02098,C02098
C05759,C05759
C03129,C03129
C12235,C12235
C04546,C04546
C12092,C12092
C02571,C02571
C11334,C11334
C11603,C11603
C10815,C10815
C12434,C12434
C07827,C07827
C02410,C02410
C03165,C03165
C11667,C11667
C07189,C07189
C08170,C08170
C08018,C08018
C09690,C09690
C01398,C01398
C10118,C10118
C02815,C02815
C02688,C02688
C12308,C12308
C12710,C12710
C05254,C05254
C11669,C11669
C05724,C05724
C11554,C11554
C04854,C04854
C04387,C04387
C11510,C11510
C02455,C02455
C06842,C06842
C00052,C00052
C11943,C11943
C12444,C12444
C08868,C08868
C10452,C10452
C10415,C10415
C01067,C01067
C05699,C05699
C07419,C07419
C01157,C01157
C05141,C05141
C04702,C04702
C00001,C00001
C06592,C06592
C03768,C03768
C09968,C09968
C10646,C10646
C02980,C02980
C09273,C09273
C11128,C11128
C09807,C09807
C07455,C07455
C12566,C12566
C05720,C05720
C08606,C08606
C12093,C12093
C09126,C09126
C11112,C11112
C01878,C01878
C06770,C06770
C10377,C10377
C12387,C12387
C03938,C03938
C08250,C08250
C01244,C01244
C04453,C04453
C03333,C03333
C12845,C12845
C00314,C00314
C08141,C08141
C02314,C02314
C12266,C12266
C00734,C00734
C11135,C11135
C12503,C12503
C04266,C04266
C06989,C06989
C11782,C11782
C02913,C02913
C07031,C07031
C05325,C05325
C06652,C06652
C01328,C01328
C05707,C05707
C08425,C08425
C07891,C07891
C10544,C10544
C02238,C02238
C10485,C10485
C09436,C09436
C12754,C12754
C10910,C10910
C11125,C11125
C05207,C05207
C02617,C02617
C00491,C00491
C07054,C07054
C05055,C05055
C05533,C05533
C07807,C07807
C06180,C06180
C10180,C10180
C02486,C02486
C11517,C11517
C09499,C09499
C10461,C10461
C03049,C03049
C12413,C12413
C00445,C00445
C01617,C01617
C06527,C06527
C07241,C07241
C04156,C04156
C00869,C00869
C04896,C04896
C06072,C06072
C11921,C11921
C02056,C02056
C10173,C10173
C12904,C12904
C01359,C01359
C04027,C04027
C02409,C02409
C04236,C04236
C00646,C00646
C02283,C02283
C11484,C11484
C09074,C09074
C05070,C05070
C04220,C04220
C07653,C07653
C12202,C12202
C13010,C13010
C07559,C07559
C03447,C03447
C12319,C12319
C03392,C03392
C08138,C08138
C05588,C05588
C03784,C03784
C00885,C00885
C01836,C01836
C08344,C08344
C10748,C10748
C13417,C13417
C09960,C09960
C06960,C06960
C12822,C12822
C06425,C06425
C04032,C04032
C06625,C06625
C02703,C02703
C07330,C07330
C08193,C08193
C11280,C11280
C03566,C03566
C05358,C05358
C10579,C10579
C09466,C09466
C08774,C08774
C00890,C00890
C04944,C04944
C02990,C02990
C06865,C06865
C06281,C06281
C03147,C03147
C00682,C00682
C13028,C13028
C06012,C06012
C08154,C08154
C09237,C09237
C05266,C05266
C01193,C01193
C00300,C00300
C08175,C08175
C08958,C08958
C07467,C07467
C11751,C11751
C03655,C03655
C04379,C04379
C02531,C02531
C10022,C10022
C03632,C03632
C05306,C05306
C12976,C12976
C05396,C05396
C02928,C02928
C12757,C12757
C12008,C12008
C04613,C04613
C02435,C02435
C00211,C00211
C07121,C07121
C12608,C12608
C01001,C01001
C01274,C01274
C08862,C08862
C10713,C10713
C13345,C13345
C08849,C08849
C01639,C01639
C13368,C13368
C10939,C10939
C04457,C04457
C06030,C06030
C00224,C00224
C04143,C04143
C03182,C03182
C02808,C02808
C12450,C12450
C08144,C08144
C03528,C03528
C12516,C12516
C12270,C12270
C07371,C07371
C05590,C05590
C03336,C03336
C01015,C01015
C09909,C09909
C11555,C11555
C01814,C01814
C08364,C08364
C06617,C06617
C13030,C13030
C02885,C02885
C03082,C03082
C11989,C11989
C03062,C03062
C00248,C00248
C13301,C13301
C05228,C05228
C00465,C00465
C09096,C09096
C13042,C13042
C08439,C08439
C03420,C03420
C03359,C03359
C11089,C11089
C01023,C01023
C03086,C03086
C12424,C12424
C12147,C12147
C06904,C06904
C07629,C07629
C09913,C09913
C06843,C06843
C01277,C01277
C07373,C07373
C05700,C05700
C10503,C10503
C07595,C07595
C10341,C10341
C00191,C00191
C06537,C06537
C08604,C08604
C04942,C04942
C06620,C06620
C07952,C07952
C10189,C10189
C01270,C01270
C02591,C02591
C05687,C05687
C04714,C04714
C07016,C07016
C07246,C07246
C01275,C01275
C04555,C04555
C06156,C06156
C01524,C01524
C05270,C05270
C10067,C10067
C03767,C03767
C10201,C10201
C09343,C09343
C12813,C12813
C09848,C09848
C01570,C01570
C09931,C09931
C10226,C10226
C10619,C10619
C03417,C03417
C03567,C03567
C00419,C00419
C07350,C07350
C07499,C07499
C04097,C04097
C04646,C04646
C05544,C05544
C06564,C06564
C10000,C10000
C01672,C01672
C04328,C04328
C04059,C04059
C03117,C03117
C03197,C03197
C13439,C13439
C12341,C12341
C00957,C00957
C11652,C11652
C07991,C07991
C03424,C03424
C05069,C05069
C05537,C05537
C02153,C02153
C03059,C03059
C09901,C09901
C05461,C05461
C04013,C04013
C08798,C08798
C10330,C10330
C09140,C09140
C08089,C08089
C03585,C03585
C01207,C01207
C05458,C05458
C04174,C04174
C12555,C12555
C03152,C03152
C06312,C06312
C04505,C04505
C02121,C02121
C03512,C03512
C08009,C08009
C03377,C03377
C04151,C04151
C09114,C09114
C11084,C11084
C10249,C10249
C01115,C01115
C02261,C02261
C02911,C02911
C02139,C02139
C05955,C05955
C00193,C00193
C02948,C02948
C09346,C09346
C12120,C12120
C05603,C05603
C02813,C02813
C12026,C12026
C12101,C12101
C06148,C06148
C04014,C04014
C05997,C05997
C00145,C00145
C13263,C13263
C01082,C01082
C00427,C00427
C01663,C01663
C07724,C07724
C09318,C09318
C10450,C10450
C01417,C01417
C04225,C04225
C09017,C09017
C07239,C07239
C07597,C07597
C08975,C08975
C02686,C02686
C07567,C07567
C08311,C08311
C04382,C04382
C12143,C12143
C11207,C11207
C02203,C02203
C02677,C02677
C08094,C08094
C02211,C02211
C12216,C12216
C06037,C06037
C08172,C08172
C09613,C09613
C10283,C10283
C07331,C07331
C05682,C05682
C03114,C03114
C02543,C02543
C09317,C09317
C11130,C11130
C12684,C12684
C08046,C08046
C07899,C07899
C05870,C05870
C08252,C08252
C03652,C03652
C08319,C08319
C11544,C11544
C07364,C07364
C02465,C02465
C08524,C08524
C09694,C09694
C00791,C00791
C01961,C01961
C07873,C07873
C12151,C12151
C07280,C07280
C07361,C07361
C08694,C08694
C10808,C10808
C09758,C09758
C06291,C06291
C10956,C10956
C07791,C07791
C12709,C12709
C10276,C10276
C11981,C11981
C09353,C09353
C05229,C05229
C02327,C02327
C11469,C11469
C08040,C08040
C03924,C03924
C08495,C08495
C04428,C04428
C13004,C13004
C03485,C03485
C02634,C02634
C00715,C00715
C06557,C06557
C12589,C12589
C03615,C03615
C12571,C12571
C05952,C05952
C11448,C11448
C11741,C11741
C12199,C12199
C07536,C07536
C07083,C07083
C04956,C04956
C02086,C02086
C04376,C04376
C05110,C05110
C05601,C05601
C12428,C12428
C00299,C00299
C07716,C07716
C00792,C00792
C00879,C00879
C05054,C05054
C03546,C03546
C07400,C07400
C03968,C03968
C10357,C10357
C06646,C06646
C07128,C07128
C09382,C09382
C08261,C08261
C00919,C00919
C06574,C06574
C06519,C06519
C08950,C08950
C12278,C12278
C00284,C00284
C05840,C05840
C09635,C09635
C04292,C04292
C05788,C05788
C07548,C07548
C09243,C09243
C12237,C12237
C03466,C03466
C09718,C09718
C08813,C08813
C12514,C12514
C11351,C11351
C02779,C02779
C05666,C05666
C08284,C08284
C11195,C11195
C01888,C01888
C04487,C04487
C04600,C04600
C10982,C10982
C03013,C03013
C09046,C09046
C02383,C02383
C07057,C07057
C01952,C01952
C00082,C00082
C01514,C01514
C04432,C04432
C06667,C06667
C00817,C00817
C06351,C06351
C03521,C03521
C05155,C05155
C02215,C02215
C07306,C07306
C01071,C01071
C02230,C02230
C09123,C09123
C00407,C00407
C04251,C04251
C10307,C10307
C13101,C13101
C11449,C11449
C05579,C05579
C11983,C11983
C02376,C02376
C04730,C04730
C04715,C04715
C06878,C06878
C10478,C10478
C06254,C06254
C06819,C06819
C09407,C09407
C04243,C04243
C00472,C00472
C08488,C08488
C03188,C03188
C13376,C13376
C05101,C05101
C00408,C00408
C02199,C02199
C12549,C12549
C07190,C07190
C00670,C00670
C11284,C11284
C07150,C07150
C09765,C09765
C07294,C07294
C04585,C04585
C06831,C06831
C06261,C06261
C03681,C03681
C07501,C07501
C04071,C04071
C00958,C00958
C09748,C09748
C05479,C05479
C12362,C12362
C11393,C11393
C05581,C05581
C04342,C04342
C09987,C09987
C05875,C05875
C00169,C00169
C12518,C12518
C09288,C09288
C11411,C11411
C02832,C02832
C00098,C00098
C09951,C09951
C05956,C05956
C11407,C11407
C04235,C04235
C01845,C01845
C08385,C08385
C06365,C06365
C08785,C08785
C11432,C11432
C03376,C03376
C06256,C06256
C12965,C12965
C00323,C00323
C04803,C04803
C06054,C06054
C09799,C09799
C00385,C00385
C11503,C11503
C11800,C11800
C01223,C01223
C11589,C11589
C09481,C09481
C07941,C07941
C03825,C03825
C13020,C13020
C10305,C10305
C06417,C06417
C05057,C05057
C10684,C10684
C07658,C07658
C02585,C02585
C08523,C08523
C13405,C13405
C01305,C01305
C03602,C03602
C04074,C04074
C12347,C12347
C04767,C04767
C05250,C05250
C07453,C07453
C04686,C04686
C07765,C07765
C12664,C12664
C10460,C10460
C00708,C00708
C12767,C12767
C05938,C05938
C10445,C10445
C01837,C01837
C00799,C00799
C04884,C04884
C02674,C02674
C09736,C09736
C00816,C00816
C10945,C10945
C03828,C03828
C01095,C01095
C06023,C06023
C05163,C05163
C04380,C04380
C05111,C05111
C01133,C01133
C08313,C08313
C00428,C00428
C11126,C11126
C10033,C10033
C06881,C06881
C00343,C00343
C09777,C09777
C07890,C07890
C04647,C04647
C06242,C06242
C11296,C11296
C03723,C03723
C06701,C06701
C00786,C00786
C10494,C10494
C05899,C05899
C10086,C10086
C08658,C08658
C07205,C07205
C00086,C00086
C07953,C07953
C07365,C07365
C09923,C09923
C10767,C10767
C10754,C10754
C01703,C01703
C03249,C03249
C04522,C04522
C11199,C11199
C05433,C05433
C07146,C07146
C07310,C07310
C06588,C06588
C12050,C12050
C11708,C11708
C04208,C04208
C02671,C02671
C04462,C04462
C13072,C13072
C05243,C05243
C08432,C08432
C10663,C10663
C04578,C04578
C10830,C10830
C11565,C11565
C11744,C11744
C05091,C05091
C10850,C10850
C06058,C06058
C12716,C12716
C08654,C08654
C07621,C07621
C05126,C05126
C12868,C12868
C13120,C13120
C02141,C02141
C02837,C02837
C09837,C09837
C11056,C11056
C01431,C01431
C00604,C00604
C02385,C02385
C05923,C05923
C05045,C05045
C01297,C01297
C08535,C08535
C04419,C04419
C11225,C11225
C09698,C09698
C07397,C07397
C11745,C11745
C07531,C07531
C02162,C02162
C09186,C09186
C10099,C10099
C11306,C11306
C10848,C10848
C03010,C03010
C05195,C05195
C03454,C03454
C02251,C02251
C02549,C02549
C09475,C09475
C06503,C06503
C11288,C11288
C07776,C07776
C09761,C09761
C09849,C09849
C07506,C07506
C02938,C02938
C05105,C05105
C06788,C06788
C01183,C01183
C01870,C01870
C00850,C00850
C10373,C10373
C04371,C04371
C04988,C04988
C06949,C06949
C09386,C09386
C04133,C04133
C09724,C09724
C04598,C04598
C03588,C03588
C08440,C08440
C00846,C00846
C01281,C01281
C06715,C06715
C06584,C06584
C06091,C06091
C08803,C08803
C12163,C12163
C04771,C04771
C03769,C03769
C08500,C08500
C09689,C09689
C05398,C05398
C12457,C12457
C12054,C12054
C01085,C01085
C01500,C01500
C03555,C03555
C09510,C09510
C05500,C05500
C11498,C11498
C00963,C00963
C09619,C09619
C08732,C08732
C01079,C01079
C11987,C11987
C10367,C10367
C04273,C04273
C12406,C12406
C06451,C06451
C00736,C00736
C02221,C02221
C13013,C13013
C13275,C13275
C09070,C09070
C09489,C09489
C05978,C05978
C00336,C00336
C12948,C12948
C07850,C07850
C06616,C06616
C12977,C12977
C01970,C01970
C10833,C10833
C04271,C04271
C03026,C03026
C10358,C10358
C03004,C03004
C11520,C11520
C01731,C01731
C09540,C09540
C02036,C02036
C09780,C09780
C13040,C13040
C00071,C00071
C03724,C03724
C08073,C08073
C09961,C09961
C09055,C09055
C10161,C10161
C09011,C09011
C13213,C13213
C02372,C02372
C12212,C12212
C13351,C13351
C09517,C09517
C05826,C05826
C04121,C04121
C00568,C00568
C06381,C06381
C10670,C10670
C06654,C06654
C03229,C03229
C08259,C08259
C02323,C02323
C12031,C12031
C03149,C03149
C06857,C06857
C06577,C06577
C11661,C11661
C12079,C12079
C00388,C00388
C06891,C06891
C07674,C07674
C03865,C03865
C06056,C06056
C12687,C12687
C11772,C11772
C07824,C07824
C02264,C02264
C04468,C04468
C11465,C11465
C09803,C09803
C02623,C02623
C03922,C03922
C04859,C04859
C03118,C03118
C12707,C12707
C12720,C12720
C03329,C03329
C11442,C11442
C06936,C06936
C10051,C10051
C11406,C11406
C10082,C10082
C02805,C02805
C05340,C05340
C00115,C00115
C01794,C01794
C07040,C07040
C06798,C06798
C01667,C01667
C08226,C08226
C00237,C00237
C09357,C09357
C10297,C10297
C11311,C11311
C04621,C04621
C09425,C09425
C08939,C08939
C00638,C00638
C04042,C04042
C01698,C01698
C01728,C01728
C08594,C08594
C07760,C07760
C06013,C06013
C02418,C02418
C12554,C12554
C08896,C08896
C08153,C08153
C04483,C04483
C12105,C12105
C00270,C00270
C13313,C13313
C08859,C08859
C03541,C03541
C03257,C03257
C06918,C06918
C03707,C03707
C07509,C07509
C07929,C07929
C11815,C11815
C06004,C06004
C04484,C04484
C03621,C03621
C11202,C11202
C02666,C02666
C10692,C10692
C10302,C10302
C07528,C07528
C05503,C05503
C08963,C08963
C12465,C12465
C02318,C02318
C03976,C03976
C07270,C07270
C10081,C10081
C11147,C11147
C02300,C02300
C12263,C12263
C04332,C04332
C09037,C09037
C09204,C09204
C13173,C13173
C13427,C13427
C05742,C05742
C05225,C05225
C05847,C05847
C09927,C09927
C00655,C00655
C02374,C02374
C13240,C13240
C08097,C08097
C02528,C02528
C08883,C08883
C07999,C07999
C08427,C08427
C09009,C09009
C10555,C10555
C12389,C12389
C02478,C02478
C04736,C04736
C07651,C07651
C09143,C09143
C06669,C06669
C06575,C06575
C07199,C07199
C09044,C09044
C06177,C06177
C05001,C05001
C10697,C10697
C12108,C12108
C07243,C07243
C05288,C05288
C05246,C05246
C04694,C04694
C08137,C08137
C00375,C00375
C06472,C06472
C11825,C11825
C09753,C09753
C05426,C05426
C12492,C12492
C13174,C13174
C03744,C03744
C01396,C01396
C01588,C01588
C00442,C00442
C02048,C02048
C11025,C11025
C03854,C03854
C05894,C05894
C04245,C04245
C04123,C04123
C11120,C11120
C06668,C06668
C08067,C08067
C07165,C07165
C09667,C09667
C04427,C04427
C00184,C00184
C04931,C04931
C08636,C08636
C00643,C00643
C07420,C07420
C05354,C05354
C01613,C01613
C04544,C04544
C04001,C04001
C08400,C08400
C01141,C01141
C01250,C01250
C11685,C11685
C04724,C04724
C10343,C10343
C00891,C00891
C00590,C00590
C02208,C02208
C03071,C03071
C09264,C09264
C01939,C01939
C09525,C09525
C09225,C09225
C01350,C01350
C03659,C03659
C08731,C08731
C12300,C12300
C05275,C05275
C11134,C11134
C03408,C03408
C10073,C10073
C12928,C12928
C05583,C05583
C03618,C03618
C09590,C09590
C04128,C04128
C10528,C10528
C04496,C04496
C09937,C09937
C01512,C01512
C11205,C11205
C13132,C13132
C12027,C12027
C04959,C04959
C11099,C11099
C04985,C04985
C05348,C05348
C03280,C03280
C01808,C01808
C12299,C12299
C12695,C12695
C08574,C08574
C05884,C05884
C03930,C03930
C03035,C03035
C13025,C13025
C01217,C01217
C02012,C02012
C02810,C02810
C02568,C02568
C10122,C10122
C09215,C09215
C11404,C11404
C07230,C07230
C03057,C03057
C07706,C07706
C00182,C00182
C00356,C00356
C13478,C13478
C11550,C11550
C03127,C03127
C08392,C08392
C10512,C10512
C09565,C09565
C10645,C10645
C02212,C02212
C10420,C10420
C01606,C01606
C00344,C00344
C10891,C10891
C01765,C01765
C11083,C11083
C00636,C00636
C06670,C06670
C00893,C00893
C02378,C02378
C00367,C00367
C05630,C05630
C02833,C02833
C00679,C00679
C12934,C12934
C08754,C08754
C03489,C03489
C06943,C06943
C09100,C09100
C12047,C12047
C00802,C00802
C10311,C10311
C07136,C07136
C04333,C04333
C01641,C01641
C03819,C03819
C07914,C07914
C04590,C04590
C05903,C05903
C12970,C12970
C00153,C00153
C00420,C00420
C05041,C05041
C07200,C07200
C00971,C00971
C05401,C05401
C06761,C06761
C00043,C00043
C02415,C02415
C02375,C02375
C05205,C05205
C10793,C10793
C01341,C01341
C00825,C00825
C06132,C06132
C01669,C01669
C05941,C05941
C12071,C12071
C01802,C01802
C03007,C03007
C06567,C06567
C10202,C10202
C04524,C04524
C05296,C05296
C02644,C02644
C06975,C06975
C08077,C08077
C01523,C01523
C00896,C00896
C00579,C00579
C08434,C08434
C05441,C05441
C02421,C02421
C10509,C10509
C11580,C11580
C00928,C00928
C01912,C01912
C10926,C10926
C10371,C10371
C04122,C04122
C08331,C08331
C11350,C11350
C00521,C00521
C02085,C02085
C08711,C08711
C12394,C12394
C10578,C10578
C07926,C07926
C05109,C05109
C11048,C11048
C09052,C09052
C09781,C09781
C10657,C10657
C07460,C07460
C12313,C12313
C12443,C12443
C05517,C05517
C03450,C03450
C03678,C03678
C00516,C00516
C02785,C02785
C13320,C13320
C07861,C07861
C03554,C03554
C08927,C08927
C02281,C02281
C10293,C10293
C02402,C02402
C01200,C01200
C08718,C08718
C08351,C08351
C01872,C01872
C02307,C02307
C06109,C06109
C10691,C10691
C04638,C04638
C11174,C11174
C04513,C04513
C02806,C02806
C04797,C04797
C05995,C05995
C10686,C10686
C05133,C05133
C07253,C07253
C02471,C02471
C04009,C04009
C07091,C07091
C11476,C11476
C07261,C07261
C00985,C00985
C02798,C02798
C11264,C11264
C10730,C10730
C06790,C06790
C00033,C00033
C08827,C08827
C02034,C02034
C09427,C09427
C04674,C04674
C11592,C11592
C04738,C04738
C11230,C11230
C10426,C10426
C08117,C08117
C13348,C13348
C02625,C02625
C06520,C06520
C12939,C12939
C07077,C07077
C06827,C06827
C09058,C09058
C00481,C00481
C13115,C13115
C10787,C10787
C01306,C01306
C09544,C09544
C04606,C04606
C10629,C10629
C05962,C05962
C03672,C03672
C10742,C10742
C00274,C00274
C11320,C11320
C00848,C00848
C02526,C02526
C10446,C10446
C07055,C07055
C07260,C07260
C09593,C09593
C12844,C12844
C12074,C12074
C04722,C04722
C06956,C06956
C06516,C06516
C08701,C08701
C07983,C07983
C09192,C09192
C12178,C12178
C11253,C11253
C07428,C07428
C07115,C07115
C13365,C13365
C06911,C06911
C07866,C07866
C12244,C12244
C07177,C07177
C11259,C11259
C06987,C06987
C02876,C02876
C05702,C05702
C03687,C03687
C07654,C07654
C00884,C00884
C10355,C10355
C03139,C03139
C08608,C08608
C10488,C10488
C01993,C01993
C03988,C03988
C00016,C00016
C00839,C00839
C03845,C03845
C09571,C09571
C12820,C12820
C08618,C08618
C08091,C08091
C08561,C08561
C13308,C13308
C10580,C10580
C00482,C00482
C03793,C03793
C04782,C04782
C03284,C03284
C09562,C09562
C05980,C05980
C11710,C11710
C06793,C06793
C02834,C02834
C02382,C02382
C13386,C13386
C03219,C03219
C12376,C12376
C03157,C03157
C06422,C06422
C13432,C13432
C00735,C00735
C09886,C09886
C00722,C00722
C07234,C07234
C08669,C08669
C08696,C08696
C05060,C05060
C12017,C12017
C10851,C10851
C10846,C10846
C01007,C01007
C03665,C03665
C06315,C06315
C12717,C12717
C07013,C07013
C02890,C02890
C00634,C00634
C11078,C11078
C11226,C11226
C11756,C11756
C02816,C02816
C05247,C05247
C05452,C05452
C11784,C11784
C10951,C10951
C00177,C00177
C10281,C10281
C11414,C11414
C03833,C03833
C13497,C13497
C01474,C01474
C12943,C12943
C03029,C03029
C09378,C09378
C01338,C01338
C04712,C04712
C12768,C12768
C12064,C12064
C00471,C00471
C07097,C07097
C06581,C06581
C13084,C13084
C12779,C12779
C09469,C09469
C08681,C08681
C00827,C00827
C12548,C12548
C03092,C03092
C02636,C02636
C03951,C03951
C11868,C11868
C13185,C13185
C10995,C10995
C04052,C04052
C09611,C09611
C00325,C00325
C06175,C06175
C02670,C02670
C06991,C06991
C12646,C12646
C00518,C00518
C04051,C04051
C00042,C00042
C07860,C07860
C11875,C11875
C02888,C02888
C06529,C06529
C00096,C00096
C09345,C09345
C13163,C13163
C09307,C09307
C01117,C01117
C07179,C07179
C12630,C12630
C00346,C00346
C03703,C03703
C04836,C04836
C08585,C08585
C09040,C09040
C11525,C11525
C02801,C02801
C08404,C08404
C09617,C09617
C03199,C03199
C00055,C00055
C07418,C07418
C13226,C13226
C03535,C03535
C13431,C13431
C07705,C07705
C13400,C13400
C04006,C04006
C12795,C12795
C10839,C10839
C06944,C06944
C12563,C12563
C10319,C10319
C00087,C00087
C11145,C11145
C01165,C01165
C07625,C07625
C10526,C10526
C12601,C12601
C11291,C11291
C05827,C05827
C06745,C06745
C02935,C02935
C02687,C02687
C10958,C10958
C04218,C04218
C06533,C06533
C11553,C11553
C10522,C10522
C03216,C03216
C07748,C07748
C08327,C08327
C06732,C06732
C01683,C01683
C02500,C02500
C01069,C01069
C07664,C07664
C11382,C11382
C09934,C09934
C12183,C12183
C01542,C01542
C04070,C04070
C02484,C02484
C13096,C13096
C09404,C09404
C12088,C12088
C06618,C06618
C06871,C06871
C13424,C13424
C12625,C12625
C07229,C07229
C10565,C10565
C04586,C04586
C06933,C06933
C04768,C04768
C07069,C07069
C11696,C11696
C09268,C09268
C10421,C10421
C11908,C11908
C09971,C09971
C02448,C02448
C04063,C04063
C01759,C01759
C12419,C12419
C03145,C03145
C00142,C00142
C01915,C01915
C04645,C04645
C13123,C13123
C09311,C09311
C03952,C03952
C08848,C08848
C03011,C03011
C12550,C12550
C02253,C02253
C07376,C07376
C01600,C01600
C03827,C03827
C09073,C09073
C09229,C09229
C09302,C09302
C03623,C03623
C00312,C00312
C06895,C06895
C12038,C12038
C10038,C10038
C01551,C01551
C13383,C13383
C05210,C05210
C06854,C06854
C13023,C13023
C11452,C11452
C09110,C09110
C05740,C05740
C08960,C08960
C06562,C06562
C01378,C01378
C13476,C13476
C11646,C11646
C09592,C09592
C06699,C06699
C05454,C05454
C03644,C03644
C02064,C02064
C12483,C12483
C04149,C04149
C03929,C03929
C07655,C07655
C08971,C08971
C04362,C04362
C01676,C01676
C10622,C10622
C05464,C05464
C13296,C13296
C08944,C08944
C11718,C11718
C05838,C05838
C06246,C06246
C11820,C11820
C11903,C11903
C01049,C01049
C12702,C12702
C10977,C10977
C07620,C07620
C02593,C02593
C05799,C05799
C06081,C06081
C08769,C08769
C01616,C01616
C02029,C02029
C06717,C06717
C00121,C00121
C12402,C12402
C03458,C03458
C09379,C09379
C12181,C12181
C02966,C02966
C08022,C08022
C06098,C06098
C10110,C10110
C00515,C00515
C01612,C01612
C09327,C09327
C03846,C03846
C03349,C03349
C03534,C03534
C10832,C10832
C07849,C07849
C05418,C05418
C02202,C02202
C05917,C05917
C08160,C08160
C12158,C12158
C03901,C03901
C10719,C10719
C04188,C04188
C09814,C09814
C00648,C00648
C05047,C05047
C02427,C02427
C00010,C00010
C12986,C12986
C12498,C12498
C02463,C02463
C07772,C07772
C10564,C10564
C09656,C09656
C11773,C11773
C13071,C13071
C08398,C08398
C07825,C07825
C00035,C00035
C11955,C11955
C03586,C03586
C01774,C01774
C05663,C05663
C07843,C07843
C09535,C09535
C09166,C09166
C06782,C06782
C07342,C07342
C08996,C08996
C02954,C02954
C02292,C02292
C09707,C09707
C02825,C02825
C01271,C01271
C07353,C07353
C06844,C06844
C13515,C13515
C10143,C10143
C06773,C06773
C12927,C12927
C11502,C11502
C09406,C09406
C09512,C09512
C09643,C09643
C08275,C08275
C05817,C05817
C03753,C03753
C05403,C05403
C12442,C12442
C08591,C08591
C06119,C06119
C13167,C13167
C02442,C02442
C08241,C08241
C07213,C07213
C11588,C11588
C07556,C07556
C10997,C10997
C05565,C05565
C07010,C07010
C09818,C09818
C04126,C04126
C08572,C08572
C07283,C07283
C10158,C10158
C13002,C13002
C03495,C03495
C05907,C05907
C02860,C02860
C00305,C00305
C02912,C02912
C01401,C01401
C02263,C02263
C08969,C08969
C10313,C10313
C03614,C03614
C10298,C10298
C02723,C02723
C06907,C06907
C07971,C07971
C12929,C12929
C03128,C03128
C08330,C08330
C09809,C09809
C11648,C11648
C05628,C05628
C10240,C10240
C06032,C06032
C07221,C07221
C03352,C03352
C07652,C07652
C04494,C04494
C10659,C10659
C06586,C06586
C02555,C02555
C04675,C04675
C06160,C06160
C04175,C04175
C06760,C06760
C12938,C12938
C04335,C04335
C11602,C11602
C08399,C08399
C12688,C12688
C07436,C07436
C02308,C02308
C08878,C08878
C03647,C03647
C08329,C08329
C02505,C02505
C04019,C04019
C09266,C09266
C08743,C08743
C01456,C01456
C01868,C01868
C02577,C02577
C04199,C04199
C00677,C00677
C12653,C12653
C09776,C09776
C00625,C00625
C05395,C05395
C00721,C00721
C00838,C00838
C01044,C01044
C08609,C08609
C07498,C07498
C12323,C12323
C00201,C00201
C12789,C12789
C00289,C00289
C04144,C04144
C00157,C00157
C13536,C13536
C12282,C12282
C06697,C06697
C09255,C09255
C06222,C06222
C12736,C12736
C08505,C08505
C09136,C09136
C07161,C07161
C03683,C03683
C05815,C05815
C09053,C09053
C13278,C13278
C12315,C12315
C13051,C13051
C10268,C10268
C11141,C11141
C00585,C00585
C09036,C09036
C11680,C11680
C02151,C02151
C08884,C08884
C12344,C12344
C07904,C07904
C01282,C01282
C10724,C10724
C07526,C07526
C05890,C05890
C03224,C03224
C12326,C12326
C06280,C06280
C11096,C11096
C00490,C00490
C06017,C06017
C07053,C07053
C04433,C04433
C12332,C12332
C08386,C08386
C05892,C05892
C04512,C04512
C01651,C01651
C13085,C13085
C03225,C03225
C08441,C08441
C07892,C07892
C00143,C00143
C12421,C12421
C02599,C02599
C05921,C05921
C04731,C04731
C04093,C04093
C08105,C08105
C07992,C07992
C00137,C00137
C04197,C04197
C06910,C06910
C03995,C03995
C12274,C12274
C01454,C01454
C03445,C03445
C01879,C01879
C11293,C11293
C08725,C08725
C05323,C05323
C03897,C03897
C09169,C09169
C00453,C00453
C00278,C00278
C02429,C02429
C09161,C09161
C00155,C00155
C04092,C04092
C08713,C08713
C02213,C02213
C01290,C01290
C05438,C05438
C05208,C05208
C10881,C10881
C04324,C04324
C12227,C12227
C13212,C13212
C12248,C12248
C06802,C06802
C04799,C04799
C07048,C07048
C11997,C11997
C11189,C11189
C11897,C11897
C05473,C05473
C09411,C09411
C04270,C04270
C03514,C03514
C05508,C05508
C12528,C12528
C01130,C01130
